"resp","rt"
1,0.242
1,0.247
1,0.248
1,0.248
1,0.251
1,0.253
1,0.253
1,0.256
1,0.259
1,0.259
1,0.262
1,0.262
1,0.263
1,0.263
1,0.265
1,0.266
1,0.266
1,0.267
1,0.267
1,0.267
1,0.268
1,0.269
1,0.269
1,0.27
1,0.271
1,0.273
1,0.273
1,0.274
1,0.275
1,0.276
1,0.276
1,0.277
1,0.277
1,0.277
1,0.277
1,0.277
1,0.277
1,0.279
1,0.279
1,0.279
1,0.279
1,0.28
1,0.28
1,0.283
1,0.283
1,0.284
1,0.284
1,0.284
1,0.284
1,0.285
1,0.285
1,0.286
1,0.286
1,0.286
1,0.287
1,0.287
1,0.287
1,0.288
1,0.288
1,0.289
1,0.29
1,0.29
1,0.29
1,0.291
1,0.291
1,0.292
1,0.293
1,0.293
1,0.293
1,0.294
1,0.294
1,0.294
1,0.294
1,0.294
1,0.295
1,0.295
1,0.296
1,0.296
1,0.297
1,0.297
1,0.298
1,0.299
1,0.299
1,0.3
1,0.3
1,0.3
1,0.301
1,0.302
1,0.302
1,0.302
1,0.303
1,0.303
1,0.303
1,0.304
1,0.305
1,0.306
1,0.306
1,0.306
1,0.307
1,0.307
1,0.312
1,0.312
1,0.313
1,0.314
1,0.314
1,0.316
1,0.318
1,0.319
1,0.319
1,0.319
1,0.32
1,0.32
1,0.322
1,0.323
1,0.324
1,0.324
1,0.324
1,0.325
1,0.326
1,0.326
1,0.326
1,0.328
1,0.329
1,0.329
1,0.33
1,0.33
1,0.33
1,0.332
1,0.335
1,0.335
1,0.335
1,0.335
1,0.337
1,0.338
1,0.339
1,0.339
1,0.339
1,0.339
1,0.34
1,0.341
1,0.342
1,0.342
1,0.344
1,0.344
1,0.345
1,0.347
1,0.348
1,0.349
1,0.35
1,0.351
1,0.352
1,0.353
1,0.353
1,0.355
1,0.355
1,0.356
1,0.358
1,0.36
1,0.361
1,0.362
1,0.367
1,0.368
1,0.372
1,0.376
1,0.382
1,0.383
1,0.385
1,0.386
1,0.391
1,0.395
1,0.396
1,0.398
1,0.398
1,0.399
1,0.4
1,0.409
1,0.413
1,0.415
1,0.415
1,0.417
1,0.418
1,0.418
1,0.423
1,0.423
1,0.423
1,0.44
1,0.441
1,0.444
1,0.449
1,0.454
1,0.465
1,0.482
1,0.484
1,0.485
1,0.488
1,0.492
1,0.495
1,0.504
1,0.515
