"resp","rt"
1,0.128
1,0.243
1,0.26
1,0.27
1,0.277
1,0.28
1,0.283
1,0.287
1,0.287
1,0.289
1,0.292
1,0.295
1,0.303
1,0.306
1,0.307
1,0.314
1,0.321
1,0.323
1,0.323
1,0.328
1,0.329
1,0.33
1,0.33
1,0.331
1,0.332
1,0.332
1,0.334
1,0.337
1,0.337
1,0.34
1,0.342
1,0.342
1,0.342
1,0.344
1,0.345
1,0.348
1,0.348
1,0.35
1,0.35
1,0.35
1,0.351
1,0.352
1,0.356
1,0.356
1,0.356
1,0.356
1,0.357
1,0.358
1,0.358
1,0.358
1,0.359
1,0.36
1,0.363
1,0.363
1,0.365
1,0.366
1,0.366
1,0.367
1,0.367
1,0.367
1,0.368
1,0.369
1,0.369
1,0.37
1,0.37
1,0.371
1,0.371
1,0.372
1,0.375
1,0.378
1,0.378
1,0.378
1,0.379
1,0.38
1,0.38
1,0.381
1,0.383
1,0.384
1,0.385
1,0.385
1,0.386
1,0.386
1,0.389
1,0.389
1,0.39
1,0.391
1,0.391
1,0.394
1,0.394
1,0.395
1,0.396
1,0.398
1,0.4
1,0.4
1,0.404
1,0.404
1,0.404
1,0.406
1,0.408
1,0.408
1,0.41
1,0.41
1,0.411
1,0.412
1,0.413
1,0.414
1,0.415
1,0.416
1,0.418
1,0.419
1,0.42
1,0.423
1,0.423
1,0.424
1,0.425
1,0.425
1,0.427
1,0.429
1,0.429
1,0.43
1,0.432
1,0.433
1,0.434
1,0.434
1,0.436
1,0.437
1,0.437
1,0.438
1,0.439
1,0.441
1,0.444
1,0.446
1,0.452
1,0.452
1,0.453
1,0.454
1,0.456
1,0.456
1,0.457
1,0.458
1,0.459
1,0.459
1,0.462
1,0.463
1,0.471
1,0.472
1,0.472
1,0.476
1,0.477
1,0.477
1,0.477
1,0.48
1,0.482
1,0.488
1,0.501
1,0.504
1,0.504
1,0.504
1,0.513
1,0.52
1,0.522
1,0.535
1,0.539
1,0.539
1,0.545
1,0.546
1,0.552
1,0.553
1,0.556
1,0.558
1,0.563
1,0.567
1,0.578
1,0.58
1,0.582
1,0.585
1,0.589
1,0.591
1,0.602
1,0.603
1,0.613
1,0.633
1,0.635
1,0.656
1,0.678
1,0.681
1,0.686
1,0.693
1,0.714
1,0.714
1,0.717
1,0.755
1,0.784
1,0.794
1,0.868
1,0.876
1,0.898
1,0.9
