"resp","rt"
1,0.009
1,0.024
1,0.061
1,0.079
1,0.08
1,0.091
1,0.1
1,0.148
1,0.149
1,0.183
1,0.201
1,0.204
1,0.209
1,0.209
1,0.217
1,0.226
1,0.229
1,0.23
1,0.231
1,0.231
1,0.235
1,0.237
1,0.238
1,0.24
1,0.24
1,0.242
1,0.243
1,0.245
1,0.248
1,0.249
1,0.251
1,0.252
1,0.253
1,0.255
1,0.255
1,0.256
1,0.259
1,0.259
1,0.261
1,0.262
1,0.262
1,0.262
1,0.263
1,0.265
1,0.265
1,0.265
1,0.266
1,0.267
1,0.268
1,0.269
1,0.269
1,0.27
1,0.27
1,0.27
1,0.271
1,0.273
1,0.273
1,0.273
1,0.274
1,0.275
1,0.275
1,0.277
1,0.279
1,0.28
1,0.281
1,0.281
1,0.281
1,0.282
1,0.282
1,0.282
1,0.283
1,0.283
1,0.284
1,0.285
1,0.285
1,0.285
1,0.286
1,0.286
1,0.287
1,0.288
1,0.288
1,0.289
1,0.289
1,0.29
1,0.291
1,0.291
1,0.292
1,0.293
1,0.296
1,0.297
1,0.297
1,0.298
1,0.299
1,0.299
1,0.299
1,0.3
1,0.301
1,0.301
1,0.301
1,0.302
1,0.302
1,0.302
1,0.303
1,0.303
1,0.306
1,0.307
1,0.307
1,0.309
1,0.312
1,0.313
1,0.314
1,0.318
1,0.318
1,0.318
1,0.319
1,0.32
1,0.321
1,0.321
1,0.321
1,0.322
1,0.327
1,0.327
1,0.328
1,0.328
1,0.329
1,0.33
1,0.331
1,0.332
1,0.335
1,0.335
1,0.337
1,0.339
1,0.339
1,0.346
1,0.348
1,0.353
1,0.354
1,0.354
1,0.357
1,0.357
1,0.358
1,0.361
1,0.362
1,0.363
1,0.366
1,0.366
1,0.368
1,0.368
1,0.373
1,0.373
1,0.373
1,0.375
1,0.375
1,0.376
1,0.379
1,0.38
1,0.38
1,0.389
1,0.391
1,0.392
1,0.392
1,0.393
1,0.397
1,0.403
1,0.409
1,0.41
1,0.411
1,0.415
1,0.42
1,0.423
1,0.423
1,0.423
1,0.432
1,0.438
1,0.446
1,0.45
1,0.451
1,0.451
1,0.453
1,0.462
1,0.463
1,0.468
1,0.486
1,0.501
1,0.502
1,0.508
1,0.527
1,0.529
1,0.572
1,0.578
1,0.594
1,0.596
1,0.598
1,0.7
1,0.885
1,0.896
1,0.994
