"resp","rt"
1,0.094
1,0.252
1,0.262
1,0.265
1,0.268
1,0.269
1,0.27
1,0.27
1,0.271
1,0.273
1,0.274
1,0.274
1,0.275
1,0.276
1,0.276
1,0.277
1,0.278
1,0.278
1,0.279
1,0.279
1,0.279
1,0.283
1,0.284
1,0.284
1,0.284
1,0.285
1,0.286
1,0.287
1,0.288
1,0.291
1,0.292
1,0.292
1,0.293
1,0.293
1,0.294
1,0.294
1,0.295
1,0.295
1,0.295
1,0.296
1,0.296
1,0.296
1,0.296
1,0.296
1,0.296
1,0.297
1,0.299
1,0.299
1,0.299
1,0.3
1,0.3
1,0.301
1,0.302
1,0.303
1,0.303
1,0.303
1,0.304
1,0.304
1,0.304
1,0.304
1,0.304
1,0.306
1,0.306
1,0.306
1,0.307
1,0.308
1,0.308
1,0.308
1,0.309
1,0.31
1,0.311
1,0.311
1,0.313
1,0.314
1,0.314
1,0.314
1,0.314
1,0.314
1,0.315
1,0.316
1,0.316
1,0.317
1,0.318
1,0.318
1,0.318
1,0.319
1,0.319
1,0.319
1,0.32
1,0.321
1,0.321
1,0.323
1,0.323
1,0.326
1,0.326
1,0.326
1,0.326
1,0.327
1,0.327
1,0.327
1,0.328
1,0.329
1,0.329
1,0.33
1,0.33
1,0.333
1,0.334
1,0.335
1,0.338
1,0.338
1,0.339
1,0.34
1,0.341
1,0.341
1,0.341
1,0.342
1,0.344
1,0.344
1,0.345
1,0.347
1,0.347
1,0.348
1,0.355
1,0.355
1,0.355
1,0.356
1,0.356
1,0.357
1,0.359
1,0.359
1,0.36
1,0.362
1,0.364
1,0.364
1,0.366
1,0.371
1,0.373
1,0.376
1,0.376
1,0.376
1,0.377
1,0.377
1,0.378
1,0.379
1,0.38
1,0.38
1,0.381
1,0.381
1,0.386
1,0.39
1,0.392
1,0.398
1,0.4
1,0.402
1,0.402
1,0.404
1,0.406
1,0.406
1,0.407
1,0.407
1,0.407
1,0.411
1,0.418
1,0.419
1,0.422
1,0.425
1,0.429
1,0.431
1,0.433
1,0.437
1,0.442
1,0.448
1,0.452
1,0.455
1,0.461
1,0.462
1,0.463
1,0.478
1,0.487
1,0.51
1,0.512
1,0.514
1,0.517
1,0.518
1,0.52
1,0.528
1,0.538
1,0.552
1,0.557
1,0.565
1,0.566
1,0.568
1,0.569
1,0.571
1,0.583
1,0.604
1,0.729
