"resp","rt"
1,0.226
1,0.229
1,0.236
1,0.237
1,0.238
1,0.24
1,0.242
1,0.243
1,0.244
1,0.247
1,0.247
1,0.248
1,0.249
1,0.249
1,0.253
1,0.254
1,0.254
1,0.256
1,0.257
1,0.258
1,0.259
1,0.26
1,0.26
1,0.262
1,0.262
1,0.263
1,0.264
1,0.264
1,0.266
1,0.266
1,0.267
1,0.268
1,0.27
1,0.271
1,0.271
1,0.272
1,0.272
1,0.273
1,0.275
1,0.276
1,0.276
1,0.278
1,0.279
1,0.279
1,0.28
1,0.282
1,0.284
1,0.285
1,0.286
1,0.286
1,0.287
1,0.287
1,0.287
1,0.287
1,0.289
1,0.289
1,0.291
1,0.293
1,0.293
1,0.295
1,0.295
1,0.295
1,0.295
1,0.296
1,0.297
1,0.297
1,0.297
1,0.298
1,0.298
1,0.299
1,0.299
1,0.301
1,0.304
1,0.305
1,0.306
1,0.307
1,0.308
1,0.309
1,0.31
1,0.31
1,0.31
1,0.31
1,0.314
1,0.314
1,0.315
1,0.316
1,0.316
1,0.317
1,0.319
1,0.319
1,0.321
1,0.321
1,0.322
1,0.322
1,0.323
1,0.323
1,0.324
1,0.325
1,0.326
1,0.328
1,0.33
1,0.33
1,0.33
1,0.332
1,0.333
1,0.334
1,0.336
1,0.337
1,0.343
1,0.344
1,0.346
1,0.349
1,0.35
1,0.351
1,0.353
1,0.355
1,0.358
1,0.358
1,0.358
1,0.363
1,0.363
1,0.364
1,0.366
1,0.371
1,0.373
1,0.375
1,0.378
1,0.378
1,0.379
1,0.379
1,0.381
1,0.384
1,0.384
1,0.391
1,0.391
1,0.392
1,0.394
1,0.396
1,0.399
1,0.404
1,0.407
1,0.408
1,0.412
1,0.414
1,0.415
1,0.415
1,0.416
1,0.419
1,0.427
1,0.43
1,0.431
1,0.44
1,0.442
1,0.442
1,0.446
1,0.451
1,0.452
1,0.46
1,0.467
1,0.473
1,0.473
1,0.48
1,0.49
1,0.499
1,0.503
1,0.504
1,0.512
1,0.523
1,0.525
1,0.525
1,0.528
1,0.53
1,0.53
1,0.54
1,0.551
1,0.553
1,0.553
1,0.564
1,0.564
1,0.571
1,0.574
1,0.575
1,0.594
1,0.595
1,0.614
1,0.615
1,0.627
1,0.631
1,0.632
1,0.641
1,0.644
1,0.649
1,0.656
1,0.732
1,0.881
1,0.89
1,0.934
1,1.112
