"resp","rt"
0,0.314
0,0.338
0,0.347
0,0.358
0,0.373
0,0.394
0,0.405
0,0.418
0,0.427
0,0.473
0,0.475
1,0.293
1,0.294
1,0.305
1,0.307
1,0.309
1,0.314
1,0.319
1,0.32
1,0.323
1,0.328
1,0.328
1,0.329
1,0.33
1,0.33
1,0.33
1,0.332
1,0.332
1,0.334
1,0.336
1,0.337
1,0.339
1,0.341
1,0.342
1,0.344
1,0.345
1,0.347
1,0.347
1,0.349
1,0.35
1,0.352
1,0.353
1,0.356
1,0.357
1,0.357
1,0.357
1,0.358
1,0.361
1,0.362
1,0.363
1,0.364
1,0.365
1,0.366
1,0.369
1,0.369
1,0.37
1,0.371
1,0.373
1,0.373
1,0.376
1,0.377
1,0.377
1,0.377
1,0.378
1,0.379
1,0.38
1,0.38
1,0.38
1,0.383
1,0.384
1,0.384
1,0.386
1,0.386
1,0.386
1,0.387
1,0.388
1,0.388
1,0.388
1,0.388
1,0.389
1,0.39
1,0.39
1,0.391
1,0.392
1,0.392
1,0.393
1,0.396
1,0.397
1,0.398
1,0.398
1,0.398
1,0.4
1,0.402
1,0.403
1,0.403
1,0.404
1,0.404
1,0.408
1,0.408
1,0.409
1,0.409
1,0.409
1,0.41
1,0.41
1,0.411
1,0.411
1,0.413
1,0.413
1,0.414
1,0.415
1,0.415
1,0.416
1,0.418
1,0.419
1,0.419
1,0.419
1,0.42
1,0.42
1,0.42
1,0.421
1,0.421
1,0.422
1,0.423
1,0.423
1,0.423
1,0.424
1,0.425
1,0.426
1,0.426
1,0.427
1,0.427
1,0.428
1,0.43
1,0.43
1,0.432
1,0.432
1,0.433
1,0.434
1,0.435
1,0.436
1,0.439
1,0.441
1,0.441
1,0.442
1,0.443
1,0.448
1,0.449
1,0.45
1,0.451
1,0.451
1,0.453
1,0.455
1,0.455
1,0.455
1,0.456
1,0.457
1,0.458
1,0.462
1,0.462
1,0.463
1,0.465
1,0.466
1,0.467
1,0.468
1,0.468
1,0.471
1,0.473
1,0.478
1,0.478
1,0.48
1,0.481
1,0.483
1,0.489
1,0.49
1,0.492
1,0.495
1,0.497
1,0.498
1,0.5
1,0.501
1,0.502
1,0.503
1,0.512
1,0.515
1,0.527
1,0.537
1,0.538
1,0.538
1,0.538
1,0.541
1,0.541
1,0.545
1,0.555
1,0.559
1,0.559
1,0.596
1,0.614
1,0.618
