"resp","rt"
0,0.461
0,0.474
0,0.504
1,0.348
1,0.38
1,0.388
1,0.392
1,0.4
1,0.407
1,0.411
1,0.418
1,0.423
1,0.428
1,0.431
1,0.431
1,0.432
1,0.441
1,0.443
1,0.446
1,0.448
1,0.449
1,0.45
1,0.451
1,0.454
1,0.454
1,0.455
1,0.459
1,0.464
1,0.466
1,0.467
1,0.471
1,0.472
1,0.474
1,0.474
1,0.477
1,0.479
1,0.479
1,0.48
1,0.48
1,0.481
1,0.483
1,0.483
1,0.484
1,0.484
1,0.484
1,0.486
1,0.487
1,0.487
1,0.489
1,0.491
1,0.491
1,0.493
1,0.495
1,0.496
1,0.498
1,0.501
1,0.502
1,0.502
1,0.503
1,0.503
1,0.503
1,0.503
1,0.504
1,0.507
1,0.508
1,0.508
1,0.509
1,0.51
1,0.51
1,0.513
1,0.513
1,0.514
1,0.515
1,0.515
1,0.519
1,0.519
1,0.519
1,0.519
1,0.525
1,0.526
1,0.526
1,0.527
1,0.528
1,0.528
1,0.529
1,0.531
1,0.532
1,0.533
1,0.533
1,0.534
1,0.535
1,0.535
1,0.536
1,0.537
1,0.538
1,0.54
1,0.54
1,0.541
1,0.541
1,0.543
1,0.544
1,0.544
1,0.544
1,0.545
1,0.548
1,0.553
1,0.553
1,0.554
1,0.556
1,0.557
1,0.557
1,0.559
1,0.559
1,0.559
1,0.561
1,0.561
1,0.561
1,0.562
1,0.562
1,0.563
1,0.564
1,0.566
1,0.568
1,0.569
1,0.57
1,0.571
1,0.571
1,0.573
1,0.575
1,0.576
1,0.577
1,0.578
1,0.582
1,0.582
1,0.584
1,0.584
1,0.584
1,0.587
1,0.587
1,0.587
1,0.59
1,0.591
1,0.591
1,0.592
1,0.594
1,0.596
1,0.598
1,0.599
1,0.601
1,0.602
1,0.604
1,0.606
1,0.606
1,0.607
1,0.607
1,0.609
1,0.609
1,0.615
1,0.618
1,0.619
1,0.621
1,0.627
1,0.628
1,0.632
1,0.641
1,0.643
1,0.644
1,0.644
1,0.645
1,0.651
1,0.653
1,0.654
1,0.656
1,0.658
1,0.659
1,0.669
1,0.671
1,0.671
1,0.671
1,0.675
1,0.682
1,0.684
1,0.694
1,0.703
1,0.704
1,0.713
1,0.714
1,0.72
1,0.744
1,0.76
1,0.76
1,0.767
1,0.787
1,0.795
1,0.807
1,0.807
1,0.826
1,0.83
1,0.83
1,0.837
