"resp","rt"
0,0.427
0,0.431
0,0.463
0,0.467
0,0.527
1,0.367
1,0.371
1,0.373
1,0.403
1,0.409
1,0.417
1,0.418
1,0.419
1,0.419
1,0.426
1,0.437
1,0.438
1,0.446
1,0.446
1,0.447
1,0.45
1,0.457
1,0.458
1,0.458
1,0.459
1,0.461
1,0.462
1,0.463
1,0.463
1,0.463
1,0.469
1,0.473
1,0.476
1,0.477
1,0.48
1,0.481
1,0.482
1,0.482
1,0.483
1,0.487
1,0.489
1,0.491
1,0.493
1,0.498
1,0.498
1,0.499
1,0.499
1,0.499
1,0.5
1,0.502
1,0.503
1,0.505
1,0.511
1,0.513
1,0.517
1,0.517
1,0.517
1,0.517
1,0.518
1,0.519
1,0.521
1,0.522
1,0.525
1,0.528
1,0.528
1,0.532
1,0.533
1,0.534
1,0.537
1,0.537
1,0.539
1,0.539
1,0.54
1,0.54
1,0.542
1,0.542
1,0.543
1,0.547
1,0.549
1,0.55
1,0.553
1,0.556
1,0.557
1,0.558
1,0.559
1,0.567
1,0.568
1,0.569
1,0.57
1,0.571
1,0.572
1,0.573
1,0.579
1,0.579
1,0.581
1,0.582
1,0.584
1,0.585
1,0.585
1,0.586
1,0.586
1,0.588
1,0.591
1,0.595
1,0.598
1,0.599
1,0.601
1,0.601
1,0.603
1,0.607
1,0.609
1,0.61
1,0.613
1,0.613
1,0.613
1,0.614
1,0.618
1,0.619
1,0.619
1,0.62
1,0.624
1,0.625
1,0.631
1,0.631
1,0.636
1,0.64
1,0.643
1,0.646
1,0.647
1,0.649
1,0.649
1,0.65
1,0.655
1,0.657
1,0.659
1,0.659
1,0.66
1,0.661
1,0.663
1,0.665
1,0.668
1,0.668
1,0.675
1,0.677
1,0.682
1,0.683
1,0.686
1,0.686
1,0.693
1,0.693
1,0.697
1,0.706
1,0.71
1,0.711
1,0.711
1,0.722
1,0.722
1,0.722
1,0.73
1,0.734
1,0.736
1,0.738
1,0.739
1,0.748
1,0.754
1,0.771
1,0.773
1,0.774
1,0.777
1,0.801
1,0.801
1,0.811
1,0.813
1,0.822
1,0.825
1,0.826
1,0.832
1,0.839
1,0.841
1,0.847
1,0.859
1,0.865
1,0.879
1,0.897
1,0.953
1,0.953
1,0.955
1,0.998
1,1.003
1,1.06
1,1.067
1,1.072
1,1.118
1,1.167
