"resp","rt"
0,0.31
0,0.406
0,0.424
0,0.513
1,0.283
1,0.311
1,0.314
1,0.326
1,0.327
1,0.35
1,0.353
1,0.354
1,0.354
1,0.356
1,0.356
1,0.36
1,0.362
1,0.363
1,0.369
1,0.375
1,0.375
1,0.376
1,0.377
1,0.379
1,0.38
1,0.382
1,0.382
1,0.387
1,0.39
1,0.39
1,0.396
1,0.4
1,0.4
1,0.403
1,0.408
1,0.41
1,0.414
1,0.417
1,0.418
1,0.419
1,0.42
1,0.421
1,0.421
1,0.422
1,0.427
1,0.429
1,0.435
1,0.436
1,0.437
1,0.448
1,0.448
1,0.449
1,0.452
1,0.456
1,0.458
1,0.46
1,0.462
1,0.464
1,0.465
1,0.466
1,0.466
1,0.467
1,0.467
1,0.474
1,0.474
1,0.479
1,0.482
1,0.482
1,0.484
1,0.486
1,0.487
1,0.489
1,0.489
1,0.49
1,0.491
1,0.491
1,0.491
1,0.491
1,0.494
1,0.495
1,0.495
1,0.496
1,0.502
1,0.502
1,0.503
1,0.504
1,0.507
1,0.508
1,0.508
1,0.51
1,0.51
1,0.512
1,0.516
1,0.519
1,0.519
1,0.52
1,0.521
1,0.524
1,0.524
1,0.525
1,0.532
1,0.532
1,0.533
1,0.54
1,0.54
1,0.54
1,0.543
1,0.543
1,0.543
1,0.543
1,0.547
1,0.547
1,0.547
1,0.547
1,0.55
1,0.55
1,0.552
1,0.553
1,0.555
1,0.557
1,0.561
1,0.561
1,0.566
1,0.566
1,0.568
1,0.569
1,0.569
1,0.57
1,0.57
1,0.572
1,0.575
1,0.575
1,0.575
1,0.58
1,0.58
1,0.582
1,0.582
1,0.585
1,0.585
1,0.586
1,0.587
1,0.588
1,0.588
1,0.589
1,0.591
1,0.593
1,0.596
1,0.599
1,0.6
1,0.601
1,0.602
1,0.604
1,0.607
1,0.608
1,0.609
1,0.609
1,0.612
1,0.612
1,0.616
1,0.616
1,0.617
1,0.618
1,0.62
1,0.625
1,0.626
1,0.626
1,0.632
1,0.633
1,0.634
1,0.636
1,0.637
1,0.646
1,0.65
1,0.653
1,0.656
1,0.656
1,0.659
1,0.661
1,0.667
1,0.67
1,0.671
1,0.671
1,0.671
1,0.674
1,0.68
1,0.683
1,0.687
1,0.699
1,0.7
1,0.715
1,0.722
1,0.726
1,0.732
1,0.735
1,0.75
1,0.776
1,0.791
1,0.829
1,0.831
