"resp","rt"
0,0.481
1,0.289
1,0.289
1,0.294
1,0.295
1,0.302
1,0.302
1,0.303
1,0.304
1,0.305
1,0.305
1,0.309
1,0.317
1,0.324
1,0.325
1,0.325
1,0.326
1,0.329
1,0.329
1,0.332
1,0.333
1,0.334
1,0.334
1,0.334
1,0.334
1,0.334
1,0.336
1,0.336
1,0.337
1,0.341
1,0.342
1,0.343
1,0.344
1,0.344
1,0.344
1,0.347
1,0.349
1,0.35
1,0.352
1,0.352
1,0.353
1,0.355
1,0.357
1,0.359
1,0.36
1,0.36
1,0.361
1,0.363
1,0.363
1,0.363
1,0.363
1,0.364
1,0.365
1,0.365
1,0.365
1,0.366
1,0.367
1,0.367
1,0.369
1,0.369
1,0.37
1,0.371
1,0.373
1,0.373
1,0.374
1,0.375
1,0.378
1,0.379
1,0.38
1,0.38
1,0.38
1,0.383
1,0.383
1,0.383
1,0.384
1,0.385
1,0.386
1,0.386
1,0.387
1,0.388
1,0.388
1,0.39
1,0.391
1,0.392
1,0.392
1,0.394
1,0.396
1,0.396
1,0.397
1,0.4
1,0.4
1,0.403
1,0.403
1,0.405
1,0.405
1,0.406
1,0.406
1,0.408
1,0.408
1,0.408
1,0.409
1,0.412
1,0.413
1,0.415
1,0.416
1,0.42
1,0.42
1,0.421
1,0.422
1,0.422
1,0.424
1,0.424
1,0.425
1,0.425
1,0.427
1,0.428
1,0.429
1,0.43
1,0.43
1,0.431
1,0.431
1,0.432
1,0.432
1,0.432
1,0.433
1,0.434
1,0.434
1,0.434
1,0.436
1,0.439
1,0.439
1,0.439
1,0.439
1,0.441
1,0.441
1,0.442
1,0.444
1,0.445
1,0.446
1,0.447
1,0.449
1,0.453
1,0.455
1,0.455
1,0.458
1,0.461
1,0.462
1,0.463
1,0.464
1,0.464
1,0.469
1,0.47
1,0.471
1,0.473
1,0.474
1,0.475
1,0.475
1,0.476
1,0.477
1,0.481
1,0.483
1,0.484
1,0.485
1,0.488
1,0.49
1,0.492
1,0.494
1,0.495
1,0.496
1,0.499
1,0.501
1,0.504
1,0.505
1,0.509
1,0.509
1,0.514
1,0.518
1,0.52
1,0.522
1,0.527
1,0.533
1,0.535
1,0.545
1,0.546
1,0.547
1,0.553
1,0.559
1,0.559
1,0.563
1,0.565
1,0.575
1,0.579
1,0.586
1,0.586
1,0.602
1,0.634
1,0.637
1,0.641
1,0.667
