"resp","rt"
1,0.268
1,0.271
1,0.287
1,0.288
1,0.289
1,0.294
1,0.304
1,0.307
1,0.31
1,0.31
1,0.31
1,0.314
1,0.315
1,0.315
1,0.315
1,0.315
1,0.316
1,0.316
1,0.318
1,0.319
1,0.321
1,0.321
1,0.322
1,0.322
1,0.323
1,0.323
1,0.323
1,0.324
1,0.326
1,0.326
1,0.327
1,0.328
1,0.331
1,0.331
1,0.332
1,0.333
1,0.334
1,0.338
1,0.339
1,0.339
1,0.34
1,0.34
1,0.341
1,0.342
1,0.342
1,0.343
1,0.344
1,0.345
1,0.346
1,0.347
1,0.348
1,0.349
1,0.35
1,0.351
1,0.351
1,0.352
1,0.353
1,0.354
1,0.355
1,0.355
1,0.356
1,0.357
1,0.359
1,0.359
1,0.361
1,0.361
1,0.362
1,0.362
1,0.363
1,0.364
1,0.365
1,0.365
1,0.367
1,0.367
1,0.367
1,0.368
1,0.369
1,0.369
1,0.369
1,0.37
1,0.371
1,0.371
1,0.374
1,0.375
1,0.375
1,0.379
1,0.379
1,0.379
1,0.382
1,0.382
1,0.382
1,0.382
1,0.383
1,0.383
1,0.384
1,0.385
1,0.385
1,0.386
1,0.386
1,0.387
1,0.388
1,0.389
1,0.391
1,0.391
1,0.394
1,0.394
1,0.395
1,0.395
1,0.395
1,0.396
1,0.396
1,0.398
1,0.399
1,0.4
1,0.402
1,0.402
1,0.403
1,0.407
1,0.407
1,0.408
1,0.41
1,0.41
1,0.411
1,0.412
1,0.414
1,0.416
1,0.417
1,0.418
1,0.419
1,0.419
1,0.422
1,0.422
1,0.424
1,0.424
1,0.427
1,0.43
1,0.431
1,0.432
1,0.435
1,0.437
1,0.437
1,0.437
1,0.437
1,0.437
1,0.439
1,0.443
1,0.444
1,0.448
1,0.451
1,0.451
1,0.461
1,0.462
1,0.462
1,0.465
1,0.466
1,0.467
1,0.469
1,0.476
1,0.478
1,0.481
1,0.483
1,0.487
1,0.492
1,0.494
1,0.495
1,0.498
1,0.499
1,0.504
1,0.507
1,0.509
1,0.51
1,0.515
1,0.532
1,0.533
1,0.538
1,0.54
1,0.541
1,0.545
1,0.567
1,0.57
1,0.593
1,0.628
1,0.647
1,0.649
1,0.655
1,0.663
1,0.664
1,0.666
1,0.68
1,0.681
1,0.683
1,0.688
1,0.711
1,0.724
1,0.73
1,0.836
1,0.92
1,1.006
1,1.027
