"resp","rt"
1,0.006
1,0.023
1,0.089
1,0.175
1,0.205
1,0.221
1,0.228
1,0.253
1,0.259
1,0.26
1,0.277
1,0.277
1,0.28
1,0.281
1,0.285
1,0.286
1,0.287
1,0.289
1,0.294
1,0.295
1,0.296
1,0.299
1,0.3
1,0.301
1,0.304
1,0.305
1,0.306
1,0.307
1,0.307
1,0.307
1,0.313
1,0.314
1,0.315
1,0.317
1,0.32
1,0.324
1,0.324
1,0.326
1,0.331
1,0.331
1,0.334
1,0.334
1,0.335
1,0.335
1,0.335
1,0.335
1,0.338
1,0.339
1,0.34
1,0.34
1,0.343
1,0.346
1,0.346
1,0.351
1,0.351
1,0.351
1,0.352
1,0.354
1,0.354
1,0.355
1,0.356
1,0.356
1,0.357
1,0.36
1,0.362
1,0.362
1,0.369
1,0.369
1,0.372
1,0.372
1,0.373
1,0.375
1,0.376
1,0.376
1,0.383
1,0.383
1,0.385
1,0.387
1,0.39
1,0.391
1,0.391
1,0.392
1,0.394
1,0.398
1,0.398
1,0.404
1,0.406
1,0.407
1,0.407
1,0.413
1,0.415
1,0.416
1,0.416
1,0.417
1,0.419
1,0.419
1,0.42
1,0.422
1,0.423
1,0.427
1,0.43
1,0.43
1,0.435
1,0.436
1,0.436
1,0.441
1,0.445
1,0.446
1,0.448
1,0.45
1,0.45
1,0.451
1,0.454
1,0.454
1,0.454
1,0.454
1,0.458
1,0.459
1,0.46
1,0.461
1,0.465
1,0.468
1,0.468
1,0.472
1,0.472
1,0.472
1,0.473
1,0.474
1,0.484
1,0.484
1,0.484
1,0.485
1,0.486
1,0.489
1,0.489
1,0.493
1,0.493
1,0.494
1,0.497
1,0.497
1,0.499
1,0.505
1,0.507
1,0.51
1,0.519
1,0.525
1,0.526
1,0.527
1,0.528
1,0.53
1,0.531
1,0.532
1,0.535
1,0.538
1,0.545
1,0.547
1,0.558
1,0.559
1,0.561
1,0.566
1,0.573
1,0.574
1,0.574
1,0.576
1,0.578
1,0.579
1,0.579
1,0.581
1,0.582
1,0.583
1,0.586
1,0.587
1,0.59
1,0.593
1,0.594
1,0.594
1,0.596
1,0.598
1,0.602
1,0.612
1,0.644
1,0.665
1,0.666
1,0.681
1,0.687
1,0.695
1,0.696
1,0.719
1,0.745
1,0.746
1,0.752
1,0.763
1,0.782
1,0.887
1,1.052
1,1.086
