"resp","rt"
1,0.037
1,0.074
1,0.078
1,0.082
1,0.131
1,0.207
1,0.211
1,0.223
1,0.227
1,0.229
1,0.232
1,0.233
1,0.233
1,0.237
1,0.239
1,0.239
1,0.24
1,0.241
1,0.243
1,0.244
1,0.244
1,0.245
1,0.247
1,0.247
1,0.248
1,0.249
1,0.251
1,0.252
1,0.253
1,0.253
1,0.255
1,0.256
1,0.257
1,0.258
1,0.258
1,0.258
1,0.258
1,0.259
1,0.259
1,0.26
1,0.26
1,0.261
1,0.262
1,0.262
1,0.264
1,0.267
1,0.267
1,0.267
1,0.267
1,0.267
1,0.267
1,0.268
1,0.268
1,0.269
1,0.27
1,0.271
1,0.272
1,0.272
1,0.274
1,0.275
1,0.275
1,0.276
1,0.278
1,0.278
1,0.279
1,0.279
1,0.28
1,0.281
1,0.282
1,0.282
1,0.283
1,0.284
1,0.284
1,0.285
1,0.286
1,0.287
1,0.288
1,0.288
1,0.29
1,0.292
1,0.292
1,0.292
1,0.293
1,0.295
1,0.295
1,0.297
1,0.298
1,0.298
1,0.299
1,0.3
1,0.301
1,0.303
1,0.304
1,0.304
1,0.305
1,0.305
1,0.306
1,0.307
1,0.307
1,0.307
1,0.308
1,0.308
1,0.31
1,0.31
1,0.311
1,0.311
1,0.312
1,0.312
1,0.313
1,0.314
1,0.314
1,0.316
1,0.318
1,0.321
1,0.321
1,0.321
1,0.323
1,0.323
1,0.325
1,0.325
1,0.325
1,0.325
1,0.326
1,0.327
1,0.329
1,0.329
1,0.329
1,0.33
1,0.33
1,0.33
1,0.331
1,0.331
1,0.332
1,0.334
1,0.334
1,0.337
1,0.337
1,0.338
1,0.339
1,0.341
1,0.343
1,0.344
1,0.344
1,0.345
1,0.346
1,0.346
1,0.349
1,0.35
1,0.353
1,0.355
1,0.356
1,0.356
1,0.356
1,0.358
1,0.359
1,0.361
1,0.361
1,0.364
1,0.365
1,0.367
1,0.368
1,0.369
1,0.37
1,0.37
1,0.373
1,0.375
1,0.376
1,0.378
1,0.378
1,0.386
1,0.388
1,0.39
1,0.394
1,0.395
1,0.4
1,0.404
1,0.405
1,0.406
1,0.408
1,0.408
1,0.408
1,0.411
1,0.412
1,0.417
1,0.439
1,0.444
1,0.467
1,0.471
1,0.479
1,0.48
1,0.48
1,0.496
1,0.503
1,0.515
1,0.53
1,0.536
1,0.564
1,0.582
1,0.648
