"resp","rt"
1,0.221
1,0.236
1,0.24
1,0.242
1,0.246
1,0.247
1,0.247
1,0.249
1,0.25
1,0.251
1,0.251
1,0.252
1,0.252
1,0.254
1,0.255
1,0.255
1,0.256
1,0.258
1,0.258
1,0.262
1,0.262
1,0.265
1,0.265
1,0.265
1,0.266
1,0.266
1,0.267
1,0.267
1,0.268
1,0.268
1,0.268
1,0.269
1,0.271
1,0.272
1,0.274
1,0.274
1,0.275
1,0.275
1,0.275
1,0.275
1,0.276
1,0.277
1,0.277
1,0.278
1,0.278
1,0.28
1,0.28
1,0.281
1,0.281
1,0.281
1,0.282
1,0.283
1,0.283
1,0.284
1,0.285
1,0.285
1,0.286
1,0.286
1,0.287
1,0.288
1,0.289
1,0.29
1,0.291
1,0.291
1,0.292
1,0.293
1,0.293
1,0.294
1,0.295
1,0.296
1,0.298
1,0.298
1,0.3
1,0.301
1,0.301
1,0.303
1,0.304
1,0.304
1,0.306
1,0.306
1,0.307
1,0.307
1,0.307
1,0.307
1,0.307
1,0.307
1,0.309
1,0.309
1,0.311
1,0.311
1,0.312
1,0.313
1,0.315
1,0.315
1,0.316
1,0.317
1,0.317
1,0.317
1,0.319
1,0.319
1,0.32
1,0.32
1,0.32
1,0.321
1,0.321
1,0.321
1,0.322
1,0.323
1,0.323
1,0.323
1,0.326
1,0.328
1,0.328
1,0.329
1,0.329
1,0.331
1,0.332
1,0.335
1,0.335
1,0.336
1,0.336
1,0.339
1,0.341
1,0.342
1,0.342
1,0.342
1,0.346
1,0.346
1,0.347
1,0.348
1,0.348
1,0.349
1,0.349
1,0.352
1,0.352
1,0.354
1,0.355
1,0.356
1,0.357
1,0.359
1,0.362
1,0.362
1,0.362
1,0.364
1,0.364
1,0.365
1,0.37
1,0.372
1,0.372
1,0.378
1,0.379
1,0.382
1,0.382
1,0.383
1,0.385
1,0.39
1,0.392
1,0.396
1,0.399
1,0.4
1,0.404
1,0.404
1,0.406
1,0.409
1,0.409
1,0.418
1,0.42
1,0.42
1,0.422
1,0.424
1,0.428
1,0.431
1,0.435
1,0.441
1,0.442
1,0.452
1,0.461
1,0.464
1,0.466
1,0.472
1,0.476
1,0.483
1,0.494
1,0.503
1,0.508
1,0.516
1,0.523
1,0.525
1,0.525
1,0.527
1,0.559
1,0.567
1,0.572
1,0.583
1,0.584
1,0.601
1,0.613
1,0.636
1,0.958
