"resp","rt"
1,0.217
1,0.223
1,0.231
1,0.237
1,0.24
1,0.243
1,0.244
1,0.246
1,0.246
1,0.248
1,0.248
1,0.248
1,0.251
1,0.252
1,0.257
1,0.259
1,0.259
1,0.26
1,0.261
1,0.261
1,0.261
1,0.261
1,0.262
1,0.262
1,0.263
1,0.263
1,0.265
1,0.267
1,0.267
1,0.267
1,0.267
1,0.268
1,0.27
1,0.27
1,0.27
1,0.272
1,0.272
1,0.273
1,0.273
1,0.274
1,0.274
1,0.274
1,0.275
1,0.276
1,0.277
1,0.277
1,0.278
1,0.278
1,0.279
1,0.281
1,0.281
1,0.282
1,0.282
1,0.283
1,0.283
1,0.284
1,0.285
1,0.286
1,0.286
1,0.287
1,0.288
1,0.288
1,0.288
1,0.289
1,0.289
1,0.29
1,0.291
1,0.291
1,0.291
1,0.291
1,0.292
1,0.292
1,0.293
1,0.293
1,0.293
1,0.294
1,0.295
1,0.295
1,0.296
1,0.297
1,0.297
1,0.298
1,0.299
1,0.299
1,0.301
1,0.302
1,0.302
1,0.302
1,0.303
1,0.303
1,0.305
1,0.305
1,0.306
1,0.306
1,0.307
1,0.307
1,0.308
1,0.31
1,0.312
1,0.313
1,0.314
1,0.316
1,0.317
1,0.318
1,0.318
1,0.319
1,0.32
1,0.321
1,0.321
1,0.321
1,0.321
1,0.322
1,0.322
1,0.322
1,0.322
1,0.322
1,0.323
1,0.327
1,0.327
1,0.327
1,0.328
1,0.33
1,0.33
1,0.331
1,0.334
1,0.335
1,0.335
1,0.336
1,0.337
1,0.337
1,0.34
1,0.34
1,0.341
1,0.341
1,0.341
1,0.342
1,0.343
1,0.343
1,0.343
1,0.344
1,0.346
1,0.347
1,0.349
1,0.35
1,0.351
1,0.353
1,0.353
1,0.354
1,0.36
1,0.362
1,0.363
1,0.364
1,0.365
1,0.37
1,0.37
1,0.372
1,0.375
1,0.379
1,0.38
1,0.381
1,0.388
1,0.396
1,0.397
1,0.4
1,0.403
1,0.407
1,0.408
1,0.412
1,0.414
1,0.415
1,0.416
1,0.443
1,0.453
1,0.455
1,0.457
1,0.458
1,0.463
1,0.476
1,0.485
1,0.487
1,0.493
1,0.509
1,0.516
1,0.529
1,0.533
1,0.534
1,0.541
1,0.542
1,0.55
1,0.556
1,0.559
1,0.581
1,0.587
1,0.589
1,0.594
1,0.605
1,0.64
1,0.671
1,0.781
