"resp","rt"
1,0.201
1,0.213
1,0.214
1,0.218
1,0.218
1,0.219
1,0.219
1,0.222
1,0.223
1,0.224
1,0.227
1,0.227
1,0.228
1,0.229
1,0.229
1,0.229
1,0.23
1,0.231
1,0.233
1,0.233
1,0.235
1,0.236
1,0.236
1,0.236
1,0.237
1,0.238
1,0.239
1,0.24
1,0.241
1,0.242
1,0.242
1,0.242
1,0.243
1,0.243
1,0.243
1,0.244
1,0.244
1,0.244
1,0.245
1,0.245
1,0.246
1,0.246
1,0.249
1,0.25
1,0.25
1,0.251
1,0.251
1,0.252
1,0.253
1,0.253
1,0.254
1,0.254
1,0.254
1,0.256
1,0.256
1,0.257
1,0.258
1,0.259
1,0.259
1,0.261
1,0.261
1,0.261
1,0.262
1,0.262
1,0.263
1,0.264
1,0.265
1,0.266
1,0.266
1,0.266
1,0.267
1,0.268
1,0.269
1,0.269
1,0.27
1,0.271
1,0.272
1,0.272
1,0.274
1,0.274
1,0.274
1,0.277
1,0.277
1,0.278
1,0.279
1,0.279
1,0.28
1,0.28
1,0.281
1,0.281
1,0.281
1,0.281
1,0.283
1,0.284
1,0.285
1,0.286
1,0.286
1,0.289
1,0.29
1,0.29
1,0.292
1,0.292
1,0.293
1,0.295
1,0.296
1,0.298
1,0.303
1,0.303
1,0.303
1,0.305
1,0.307
1,0.307
1,0.308
1,0.309
1,0.309
1,0.311
1,0.311
1,0.311
1,0.312
1,0.314
1,0.314
1,0.317
1,0.317
1,0.318
1,0.318
1,0.318
1,0.321
1,0.322
1,0.322
1,0.322
1,0.322
1,0.325
1,0.326
1,0.327
1,0.329
1,0.331
1,0.331
1,0.332
1,0.333
1,0.334
1,0.337
1,0.339
1,0.341
1,0.341
1,0.343
1,0.343
1,0.345
1,0.345
1,0.346
1,0.346
1,0.347
1,0.351
1,0.351
1,0.351
1,0.356
1,0.358
1,0.359
1,0.362
1,0.364
1,0.365
1,0.366
1,0.367
1,0.368
1,0.37
1,0.371
1,0.372
1,0.378
1,0.378
1,0.38
1,0.38
1,0.384
1,0.385
1,0.385
1,0.387
1,0.387
1,0.391
1,0.392
1,0.396
1,0.402
1,0.408
1,0.409
1,0.411
1,0.413
1,0.42
1,0.421
1,0.428
1,0.43
1,0.449
1,0.449
1,0.46
1,0.467
1,0.481
1,0.492
1,0.509
1,0.533
1,0.533
