"resp","rt"
1,0.3
1,0.328
1,0.338
1,0.343
1,0.344
1,0.346
1,0.346
1,0.349
1,0.36
1,0.36
1,0.37
1,0.373
1,0.373
1,0.373
1,0.374
1,0.377
1,0.383
1,0.383
1,0.385
1,0.387
1,0.393
1,0.395
1,0.397
1,0.398
1,0.401
1,0.404
1,0.405
1,0.406
1,0.407
1,0.409
1,0.413
1,0.416
1,0.416
1,0.417
1,0.419
1,0.42
1,0.424
1,0.425
1,0.425
1,0.43
1,0.43
1,0.431
1,0.431
1,0.432
1,0.433
1,0.434
1,0.434
1,0.434
1,0.437
1,0.438
1,0.438
1,0.438
1,0.441
1,0.442
1,0.442
1,0.444
1,0.444
1,0.445
1,0.447
1,0.448
1,0.449
1,0.455
1,0.456
1,0.457
1,0.457
1,0.458
1,0.459
1,0.46
1,0.461
1,0.463
1,0.463
1,0.463
1,0.469
1,0.47
1,0.473
1,0.477
1,0.477
1,0.479
1,0.48
1,0.48
1,0.48
1,0.483
1,0.486
1,0.487
1,0.49
1,0.491
1,0.494
1,0.496
1,0.496
1,0.496
1,0.497
1,0.501
1,0.506
1,0.507
1,0.507
1,0.508
1,0.509
1,0.515
1,0.515
1,0.516
1,0.517
1,0.518
1,0.521
1,0.523
1,0.523
1,0.524
1,0.524
1,0.524
1,0.527
1,0.527
1,0.528
1,0.529
1,0.532
1,0.534
1,0.535
1,0.535
1,0.537
1,0.537
1,0.542
1,0.546
1,0.547
1,0.553
1,0.554
1,0.556
1,0.558
1,0.559
1,0.559
1,0.559
1,0.56
1,0.562
1,0.563
1,0.564
1,0.567
1,0.567
1,0.568
1,0.571
1,0.571
1,0.574
1,0.575
1,0.576
1,0.577
1,0.577
1,0.578
1,0.578
1,0.579
1,0.58
1,0.58
1,0.583
1,0.584
1,0.587
1,0.587
1,0.592
1,0.593
1,0.594
1,0.595
1,0.596
1,0.596
1,0.597
1,0.597
1,0.598
1,0.598
1,0.603
1,0.607
1,0.608
1,0.61
1,0.615
1,0.616
1,0.617
1,0.619
1,0.619
1,0.623
1,0.623
1,0.626
1,0.627
1,0.631
1,0.635
1,0.637
1,0.64
1,0.654
1,0.657
1,0.658
1,0.663
1,0.664
1,0.666
1,0.673
1,0.677
1,0.685
1,0.69
1,0.7
1,0.704
1,0.714
1,0.721
1,0.762
1,0.768
1,0.772
1,0.784
1,0.791
1,0.935
