"resp","rt"
1,0.006
1,0.068
1,0.073
1,0.092
1,0.115
1,0.123
1,0.134
1,0.18
1,0.185
1,0.195
1,0.198
1,0.209
1,0.211
1,0.215
1,0.22
1,0.221
1,0.224
1,0.227
1,0.227
1,0.228
1,0.228
1,0.231
1,0.235
1,0.235
1,0.236
1,0.237
1,0.239
1,0.239
1,0.24
1,0.241
1,0.242
1,0.243
1,0.243
1,0.243
1,0.245
1,0.245
1,0.247
1,0.248
1,0.249
1,0.249
1,0.251
1,0.251
1,0.253
1,0.253
1,0.254
1,0.255
1,0.258
1,0.258
1,0.258
1,0.259
1,0.259
1,0.261
1,0.261
1,0.261
1,0.262
1,0.263
1,0.263
1,0.263
1,0.263
1,0.263
1,0.265
1,0.266
1,0.266
1,0.268
1,0.268
1,0.268
1,0.268
1,0.268
1,0.268
1,0.269
1,0.273
1,0.273
1,0.273
1,0.274
1,0.274
1,0.275
1,0.275
1,0.276
1,0.277
1,0.278
1,0.278
1,0.279
1,0.279
1,0.279
1,0.281
1,0.281
1,0.282
1,0.283
1,0.283
1,0.283
1,0.283
1,0.285
1,0.285
1,0.286
1,0.286
1,0.287
1,0.287
1,0.287
1,0.287
1,0.287
1,0.288
1,0.289
1,0.289
1,0.289
1,0.29
1,0.29
1,0.291
1,0.295
1,0.295
1,0.296
1,0.296
1,0.298
1,0.298
1,0.299
1,0.3
1,0.302
1,0.302
1,0.302
1,0.303
1,0.304
1,0.304
1,0.305
1,0.306
1,0.306
1,0.306
1,0.306
1,0.307
1,0.307
1,0.307
1,0.308
1,0.308
1,0.308
1,0.309
1,0.31
1,0.311
1,0.312
1,0.312
1,0.312
1,0.313
1,0.314
1,0.314
1,0.316
1,0.316
1,0.317
1,0.318
1,0.319
1,0.319
1,0.32
1,0.32
1,0.321
1,0.321
1,0.321
1,0.322
1,0.323
1,0.323
1,0.324
1,0.324
1,0.328
1,0.329
1,0.331
1,0.331
1,0.332
1,0.332
1,0.334
1,0.336
1,0.336
1,0.337
1,0.337
1,0.338
1,0.34
1,0.341
1,0.343
1,0.347
1,0.347
1,0.347
1,0.348
1,0.354
1,0.355
1,0.355
1,0.36
1,0.362
1,0.362
1,0.365
1,0.365
1,0.372
1,0.373
1,0.393
1,0.394
1,0.409
1,0.415
1,0.434
1,0.441
1,0.458
1,0.469
1,0.546
1,0.628
1,0.665
