"resp","rt"
1,0.243
1,0.249
1,0.251
1,0.252
1,0.263
1,0.267
1,0.268
1,0.272
1,0.273
1,0.278
1,0.278
1,0.278
1,0.278
1,0.283
1,0.283
1,0.285
1,0.286
1,0.287
1,0.288
1,0.289
1,0.29
1,0.29
1,0.29
1,0.291
1,0.292
1,0.294
1,0.295
1,0.297
1,0.298
1,0.298
1,0.3
1,0.3
1,0.302
1,0.302
1,0.303
1,0.305
1,0.306
1,0.306
1,0.306
1,0.307
1,0.307
1,0.31
1,0.31
1,0.311
1,0.311
1,0.312
1,0.313
1,0.313
1,0.313
1,0.314
1,0.314
1,0.314
1,0.314
1,0.315
1,0.316
1,0.317
1,0.317
1,0.319
1,0.319
1,0.319
1,0.32
1,0.32
1,0.322
1,0.324
1,0.325
1,0.325
1,0.325
1,0.326
1,0.326
1,0.327
1,0.327
1,0.327
1,0.327
1,0.328
1,0.328
1,0.329
1,0.33
1,0.33
1,0.33
1,0.331
1,0.331
1,0.331
1,0.332
1,0.333
1,0.333
1,0.334
1,0.334
1,0.335
1,0.336
1,0.336
1,0.337
1,0.337
1,0.338
1,0.338
1,0.338
1,0.339
1,0.339
1,0.343
1,0.343
1,0.344
1,0.348
1,0.348
1,0.349
1,0.35
1,0.35
1,0.35
1,0.35
1,0.351
1,0.352
1,0.354
1,0.355
1,0.358
1,0.359
1,0.359
1,0.359
1,0.361
1,0.363
1,0.364
1,0.364
1,0.365
1,0.368
1,0.368
1,0.369
1,0.372
1,0.373
1,0.373
1,0.374
1,0.377
1,0.378
1,0.379
1,0.38
1,0.381
1,0.381
1,0.382
1,0.384
1,0.385
1,0.387
1,0.387
1,0.389
1,0.39
1,0.394
1,0.396
1,0.398
1,0.398
1,0.401
1,0.402
1,0.403
1,0.403
1,0.404
1,0.407
1,0.408
1,0.41
1,0.416
1,0.417
1,0.418
1,0.418
1,0.419
1,0.419
1,0.42
1,0.422
1,0.422
1,0.429
1,0.434
1,0.435
1,0.438
1,0.443
1,0.444
1,0.453
1,0.453
1,0.455
1,0.455
1,0.456
1,0.457
1,0.461
1,0.471
1,0.473
1,0.476
1,0.476
1,0.478
1,0.478
1,0.482
1,0.485
1,0.486
1,0.502
1,0.506
1,0.515
1,0.519
1,0.522
1,0.527
1,0.536
1,0.55
1,0.559
1,0.56
1,0.564
1,0.572
1,0.576
