"resp","rt"
0,0.389
0,0.497
1,0.321
1,0.328
1,0.336
1,0.338
1,0.34
1,0.343
1,0.344
1,0.349
1,0.352
1,0.362
1,0.364
1,0.367
1,0.367
1,0.369
1,0.371
1,0.371
1,0.371
1,0.375
1,0.377
1,0.381
1,0.382
1,0.382
1,0.382
1,0.383
1,0.384
1,0.384
1,0.387
1,0.388
1,0.388
1,0.388
1,0.388
1,0.39
1,0.391
1,0.392
1,0.393
1,0.396
1,0.397
1,0.398
1,0.399
1,0.401
1,0.401
1,0.401
1,0.401
1,0.402
1,0.403
1,0.403
1,0.405
1,0.407
1,0.407
1,0.409
1,0.41
1,0.412
1,0.413
1,0.413
1,0.413
1,0.413
1,0.413
1,0.415
1,0.416
1,0.417
1,0.417
1,0.417
1,0.418
1,0.419
1,0.42
1,0.421
1,0.421
1,0.421
1,0.422
1,0.423
1,0.423
1,0.423
1,0.423
1,0.425
1,0.425
1,0.425
1,0.425
1,0.428
1,0.428
1,0.428
1,0.431
1,0.431
1,0.433
1,0.433
1,0.437
1,0.437
1,0.438
1,0.438
1,0.439
1,0.439
1,0.439
1,0.439
1,0.439
1,0.44
1,0.44
1,0.44
1,0.441
1,0.441
1,0.443
1,0.443
1,0.443
1,0.445
1,0.446
1,0.448
1,0.448
1,0.449
1,0.449
1,0.451
1,0.451
1,0.451
1,0.452
1,0.452
1,0.453
1,0.453
1,0.454
1,0.454
1,0.455
1,0.456
1,0.457
1,0.457
1,0.457
1,0.46
1,0.461
1,0.461
1,0.461
1,0.461
1,0.461
1,0.462
1,0.462
1,0.466
1,0.467
1,0.468
1,0.471
1,0.475
1,0.476
1,0.476
1,0.476
1,0.477
1,0.478
1,0.478
1,0.478
1,0.479
1,0.479
1,0.48
1,0.483
1,0.483
1,0.485
1,0.486
1,0.486
1,0.488
1,0.488
1,0.495
1,0.496
1,0.497
1,0.497
1,0.499
1,0.502
1,0.504
1,0.505
1,0.508
1,0.509
1,0.511
1,0.514
1,0.514
1,0.515
1,0.518
1,0.519
1,0.519
1,0.521
1,0.525
1,0.532
1,0.532
1,0.533
1,0.533
1,0.534
1,0.536
1,0.54
1,0.544
1,0.556
1,0.557
1,0.558
1,0.559
1,0.559
1,0.57
1,0.571
1,0.572
1,0.572
1,0.575
1,0.576
1,0.58
1,0.589
1,0.591
1,0.613
1,0.614
1,0.624
1,0.63
1,0.63
1,0.633
