"resp","rt"
0,0.337
0,0.396
1,0.307
1,0.333
1,0.351
1,0.353
1,0.355
1,0.355
1,0.363
1,0.365
1,0.365
1,0.367
1,0.367
1,0.367
1,0.368
1,0.371
1,0.384
1,0.384
1,0.388
1,0.392
1,0.395
1,0.395
1,0.396
1,0.398
1,0.401
1,0.405
1,0.407
1,0.414
1,0.418
1,0.419
1,0.42
1,0.421
1,0.427
1,0.43
1,0.432
1,0.436
1,0.437
1,0.438
1,0.438
1,0.438
1,0.439
1,0.44
1,0.442
1,0.443
1,0.445
1,0.445
1,0.445
1,0.445
1,0.447
1,0.448
1,0.449
1,0.45
1,0.452
1,0.453
1,0.454
1,0.455
1,0.455
1,0.457
1,0.458
1,0.458
1,0.459
1,0.464
1,0.464
1,0.465
1,0.465
1,0.466
1,0.467
1,0.469
1,0.469
1,0.471
1,0.473
1,0.473
1,0.474
1,0.475
1,0.477
1,0.477
1,0.478
1,0.48
1,0.481
1,0.483
1,0.483
1,0.485
1,0.487
1,0.487
1,0.489
1,0.492
1,0.492
1,0.492
1,0.492
1,0.493
1,0.493
1,0.494
1,0.495
1,0.495
1,0.495
1,0.496
1,0.496
1,0.496
1,0.497
1,0.497
1,0.498
1,0.498
1,0.499
1,0.499
1,0.504
1,0.505
1,0.505
1,0.507
1,0.508
1,0.51
1,0.511
1,0.514
1,0.515
1,0.515
1,0.517
1,0.524
1,0.524
1,0.526
1,0.528
1,0.532
1,0.533
1,0.534
1,0.534
1,0.535
1,0.537
1,0.538
1,0.54
1,0.541
1,0.542
1,0.547
1,0.548
1,0.548
1,0.548
1,0.548
1,0.551
1,0.555
1,0.555
1,0.557
1,0.558
1,0.56
1,0.561
1,0.564
1,0.566
1,0.568
1,0.568
1,0.573
1,0.576
1,0.578
1,0.58
1,0.581
1,0.587
1,0.589
1,0.59
1,0.595
1,0.595
1,0.597
1,0.598
1,0.604
1,0.613
1,0.615
1,0.62
1,0.626
1,0.63
1,0.635
1,0.636
1,0.637
1,0.64
1,0.641
1,0.642
1,0.644
1,0.644
1,0.647
1,0.648
1,0.65
1,0.656
1,0.659
1,0.662
1,0.666
1,0.667
1,0.671
1,0.673
1,0.674
1,0.676
1,0.68
1,0.688
1,0.689
1,0.695
1,0.729
1,0.764
1,0.767
1,0.781
1,0.781
1,0.786
1,0.791
1,0.826
1,0.834
1,0.837
1,0.845
