"resp","rt"
1,0.322
1,0.324
1,0.34
1,0.344
1,0.345
1,0.348
1,0.351
1,0.354
1,0.356
1,0.357
1,0.359
1,0.36
1,0.361
1,0.361
1,0.364
1,0.364
1,0.367
1,0.367
1,0.368
1,0.368
1,0.368
1,0.369
1,0.37
1,0.371
1,0.373
1,0.373
1,0.375
1,0.376
1,0.377
1,0.378
1,0.379
1,0.381
1,0.381
1,0.382
1,0.384
1,0.386
1,0.387
1,0.388
1,0.394
1,0.396
1,0.397
1,0.397
1,0.397
1,0.397
1,0.399
1,0.402
1,0.404
1,0.404
1,0.404
1,0.408
1,0.409
1,0.409
1,0.409
1,0.409
1,0.411
1,0.412
1,0.412
1,0.413
1,0.413
1,0.414
1,0.414
1,0.415
1,0.415
1,0.415
1,0.415
1,0.418
1,0.419
1,0.42
1,0.42
1,0.42
1,0.422
1,0.423
1,0.424
1,0.425
1,0.425
1,0.426
1,0.426
1,0.427
1,0.428
1,0.428
1,0.43
1,0.43
1,0.43
1,0.431
1,0.431
1,0.431
1,0.433
1,0.433
1,0.434
1,0.434
1,0.434
1,0.435
1,0.436
1,0.437
1,0.438
1,0.439
1,0.44
1,0.441
1,0.441
1,0.441
1,0.442
1,0.443
1,0.446
1,0.446
1,0.447
1,0.447
1,0.449
1,0.451
1,0.452
1,0.452
1,0.452
1,0.453
1,0.454
1,0.454
1,0.457
1,0.457
1,0.458
1,0.46
1,0.461
1,0.462
1,0.464
1,0.465
1,0.465
1,0.467
1,0.468
1,0.468
1,0.469
1,0.47
1,0.472
1,0.473
1,0.476
1,0.477
1,0.478
1,0.479
1,0.48
1,0.48
1,0.482
1,0.483
1,0.486
1,0.486
1,0.487
1,0.495
1,0.495
1,0.497
1,0.498
1,0.499
1,0.5
1,0.501
1,0.501
1,0.507
1,0.508
1,0.508
1,0.51
1,0.512
1,0.514
1,0.517
1,0.518
1,0.519
1,0.52
1,0.526
1,0.528
1,0.53
1,0.535
1,0.537
1,0.54
1,0.542
1,0.543
1,0.548
1,0.55
1,0.552
1,0.554
1,0.558
1,0.56
1,0.561
1,0.566
1,0.568
1,0.57
1,0.575
1,0.575
1,0.579
1,0.584
1,0.587
1,0.589
1,0.589
1,0.591
1,0.594
1,0.605
1,0.609
1,0.613
1,0.629
1,0.631
1,0.641
1,0.644
1,0.654
1,0.662
1,0.68
1,0.702
