"resp","rt"
0,0.568
1,0.394
1,0.407
1,0.411
1,0.417
1,0.423
1,0.432
1,0.435
1,0.442
1,0.444
1,0.447
1,0.45
1,0.453
1,0.455
1,0.456
1,0.456
1,0.457
1,0.457
1,0.46
1,0.46
1,0.465
1,0.468
1,0.469
1,0.47
1,0.471
1,0.471
1,0.472
1,0.473
1,0.473
1,0.474
1,0.476
1,0.476
1,0.476
1,0.477
1,0.479
1,0.48
1,0.483
1,0.484
1,0.484
1,0.485
1,0.486
1,0.487
1,0.487
1,0.488
1,0.488
1,0.49
1,0.491
1,0.491
1,0.492
1,0.492
1,0.492
1,0.492
1,0.493
1,0.494
1,0.495
1,0.495
1,0.496
1,0.497
1,0.498
1,0.499
1,0.5
1,0.501
1,0.501
1,0.502
1,0.503
1,0.505
1,0.507
1,0.507
1,0.507
1,0.51
1,0.511
1,0.511
1,0.511
1,0.512
1,0.512
1,0.512
1,0.515
1,0.516
1,0.519
1,0.52
1,0.52
1,0.521
1,0.521
1,0.522
1,0.522
1,0.523
1,0.524
1,0.526
1,0.527
1,0.528
1,0.528
1,0.528
1,0.528
1,0.528
1,0.529
1,0.531
1,0.531
1,0.534
1,0.535
1,0.535
1,0.536
1,0.537
1,0.538
1,0.538
1,0.538
1,0.539
1,0.54
1,0.543
1,0.543
1,0.546
1,0.55
1,0.55
1,0.556
1,0.556
1,0.557
1,0.557
1,0.558
1,0.558
1,0.559
1,0.559
1,0.559
1,0.561
1,0.561
1,0.561
1,0.561
1,0.562
1,0.562
1,0.564
1,0.566
1,0.566
1,0.567
1,0.569
1,0.57
1,0.571
1,0.573
1,0.574
1,0.574
1,0.575
1,0.575
1,0.575
1,0.577
1,0.577
1,0.577
1,0.578
1,0.578
1,0.579
1,0.58
1,0.58
1,0.582
1,0.583
1,0.583
1,0.587
1,0.589
1,0.591
1,0.597
1,0.6
1,0.6
1,0.601
1,0.601
1,0.603
1,0.605
1,0.605
1,0.607
1,0.608
1,0.611
1,0.612
1,0.613
1,0.616
1,0.616
1,0.616
1,0.617
1,0.623
1,0.624
1,0.624
1,0.627
1,0.628
1,0.628
1,0.63
1,0.63
1,0.631
1,0.635
1,0.637
1,0.637
1,0.638
1,0.639
1,0.642
1,0.644
1,0.645
1,0.65
1,0.656
1,0.679
1,0.708
1,0.716
1,0.72
1,0.72
1,0.765
1,0.766
