"resp","rt"
0,0.43
1,0.323
1,0.328
1,0.347
1,0.35
1,0.365
1,0.368
1,0.373
1,0.389
1,0.392
1,0.394
1,0.396
1,0.407
1,0.408
1,0.41
1,0.42
1,0.424
1,0.425
1,0.425
1,0.426
1,0.428
1,0.429
1,0.433
1,0.434
1,0.438
1,0.44
1,0.441
1,0.443
1,0.443
1,0.444
1,0.448
1,0.452
1,0.458
1,0.458
1,0.461
1,0.461
1,0.462
1,0.463
1,0.464
1,0.464
1,0.468
1,0.469
1,0.471
1,0.472
1,0.478
1,0.479
1,0.48
1,0.48
1,0.48
1,0.481
1,0.484
1,0.484
1,0.485
1,0.485
1,0.485
1,0.486
1,0.486
1,0.49
1,0.49
1,0.492
1,0.493
1,0.494
1,0.495
1,0.496
1,0.497
1,0.498
1,0.498
1,0.498
1,0.499
1,0.499
1,0.502
1,0.503
1,0.505
1,0.506
1,0.507
1,0.508
1,0.508
1,0.508
1,0.509
1,0.509
1,0.51
1,0.512
1,0.514
1,0.516
1,0.518
1,0.519
1,0.52
1,0.521
1,0.521
1,0.522
1,0.522
1,0.523
1,0.523
1,0.526
1,0.528
1,0.528
1,0.529
1,0.53
1,0.531
1,0.533
1,0.533
1,0.533
1,0.534
1,0.536
1,0.539
1,0.544
1,0.544
1,0.546
1,0.55
1,0.551
1,0.553
1,0.555
1,0.558
1,0.56
1,0.561
1,0.562
1,0.563
1,0.567
1,0.567
1,0.568
1,0.568
1,0.569
1,0.569
1,0.57
1,0.571
1,0.572
1,0.573
1,0.573
1,0.575
1,0.577
1,0.578
1,0.579
1,0.579
1,0.58
1,0.581
1,0.583
1,0.583
1,0.583
1,0.588
1,0.589
1,0.591
1,0.591
1,0.591
1,0.592
1,0.595
1,0.595
1,0.596
1,0.599
1,0.603
1,0.606
1,0.609
1,0.609
1,0.612
1,0.615
1,0.617
1,0.617
1,0.618
1,0.618
1,0.619
1,0.62
1,0.621
1,0.622
1,0.623
1,0.624
1,0.626
1,0.629
1,0.629
1,0.636
1,0.636
1,0.638
1,0.642
1,0.642
1,0.642
1,0.642
1,0.643
1,0.644
1,0.646
1,0.659
1,0.668
1,0.68
1,0.68
1,0.682
1,0.683
1,0.687
1,0.7
1,0.708
1,0.712
1,0.72
1,0.723
1,0.725
1,0.74
1,0.745
1,0.756
1,0.76
1,0.801
1,0.865
1,0.877
1,0.911
1,1.274
