"resp","rt"
1,0.325
1,0.34
1,0.345
1,0.35
1,0.356
1,0.372
1,0.377
1,0.383
1,0.386
1,0.392
1,0.394
1,0.403
1,0.405
1,0.408
1,0.412
1,0.416
1,0.416
1,0.42
1,0.432
1,0.432
1,0.433
1,0.434
1,0.434
1,0.438
1,0.438
1,0.443
1,0.443
1,0.446
1,0.446
1,0.447
1,0.447
1,0.448
1,0.449
1,0.45
1,0.451
1,0.455
1,0.455
1,0.458
1,0.461
1,0.463
1,0.463
1,0.464
1,0.466
1,0.466
1,0.467
1,0.467
1,0.468
1,0.468
1,0.471
1,0.471
1,0.473
1,0.473
1,0.474
1,0.476
1,0.476
1,0.479
1,0.481
1,0.484
1,0.485
1,0.486
1,0.487
1,0.488
1,0.489
1,0.491
1,0.492
1,0.498
1,0.499
1,0.5
1,0.501
1,0.501
1,0.504
1,0.507
1,0.508
1,0.508
1,0.511
1,0.511
1,0.514
1,0.515
1,0.516
1,0.517
1,0.52
1,0.52
1,0.52
1,0.521
1,0.521
1,0.523
1,0.523
1,0.524
1,0.528
1,0.528
1,0.528
1,0.531
1,0.532
1,0.535
1,0.537
1,0.537
1,0.539
1,0.54
1,0.541
1,0.545
1,0.545
1,0.545
1,0.55
1,0.552
1,0.552
1,0.555
1,0.558
1,0.559
1,0.561
1,0.566
1,0.566
1,0.567
1,0.568
1,0.571
1,0.573
1,0.574
1,0.574
1,0.576
1,0.578
1,0.58
1,0.582
1,0.582
1,0.584
1,0.584
1,0.585
1,0.588
1,0.589
1,0.59
1,0.592
1,0.592
1,0.592
1,0.595
1,0.597
1,0.598
1,0.602
1,0.602
1,0.604
1,0.606
1,0.607
1,0.608
1,0.614
1,0.615
1,0.616
1,0.616
1,0.617
1,0.619
1,0.623
1,0.623
1,0.626
1,0.628
1,0.629
1,0.635
1,0.635
1,0.637
1,0.637
1,0.637
1,0.646
1,0.653
1,0.654
1,0.655
1,0.656
1,0.66
1,0.661
1,0.663
1,0.663
1,0.666
1,0.667
1,0.669
1,0.67
1,0.671
1,0.675
1,0.677
1,0.678
1,0.683
1,0.686
1,0.694
1,0.709
1,0.711
1,0.716
1,0.718
1,0.719
1,0.72
1,0.727
1,0.727
1,0.74
1,0.742
1,0.745
1,0.745
1,0.75
1,0.763
1,0.766
1,0.802
1,0.819
1,0.868
1,0.906
1,0.908
1,1.04
1,1.06
