"resp","rt"
0,0.299
0,0.373
0,0.373
0,0.573
1,0.269
1,0.289
1,0.294
1,0.3
1,0.303
1,0.308
1,0.308
1,0.31
1,0.313
1,0.317
1,0.317
1,0.318
1,0.325
1,0.326
1,0.329
1,0.331
1,0.336
1,0.337
1,0.338
1,0.34
1,0.341
1,0.343
1,0.344
1,0.346
1,0.348
1,0.35
1,0.35
1,0.352
1,0.353
1,0.354
1,0.357
1,0.358
1,0.36
1,0.363
1,0.363
1,0.364
1,0.365
1,0.366
1,0.367
1,0.37
1,0.371
1,0.374
1,0.375
1,0.375
1,0.376
1,0.376
1,0.376
1,0.379
1,0.38
1,0.382
1,0.383
1,0.384
1,0.385
1,0.385
1,0.389
1,0.391
1,0.391
1,0.393
1,0.394
1,0.396
1,0.396
1,0.397
1,0.398
1,0.4
1,0.409
1,0.412
1,0.412
1,0.414
1,0.414
1,0.416
1,0.416
1,0.418
1,0.418
1,0.419
1,0.42
1,0.42
1,0.42
1,0.421
1,0.426
1,0.427
1,0.429
1,0.432
1,0.434
1,0.439
1,0.44
1,0.441
1,0.441
1,0.442
1,0.445
1,0.449
1,0.449
1,0.452
1,0.452
1,0.454
1,0.455
1,0.459
1,0.46
1,0.46
1,0.462
1,0.462
1,0.465
1,0.465
1,0.465
1,0.467
1,0.469
1,0.47
1,0.471
1,0.474
1,0.475
1,0.478
1,0.485
1,0.487
1,0.487
1,0.488
1,0.489
1,0.491
1,0.494
1,0.495
1,0.496
1,0.5
1,0.502
1,0.505
1,0.512
1,0.513
1,0.514
1,0.514
1,0.517
1,0.521
1,0.521
1,0.524
1,0.531
1,0.532
1,0.534
1,0.538
1,0.539
1,0.539
1,0.54
1,0.541
1,0.542
1,0.543
1,0.543
1,0.543
1,0.545
1,0.548
1,0.551
1,0.555
1,0.556
1,0.559
1,0.559
1,0.56
1,0.561
1,0.568
1,0.57
1,0.571
1,0.571
1,0.572
1,0.575
1,0.576
1,0.578
1,0.582
1,0.59
1,0.591
1,0.595
1,0.596
1,0.607
1,0.62
1,0.62
1,0.622
1,0.623
1,0.626
1,0.639
1,0.66
1,0.663
1,0.678
1,0.683
1,0.696
1,0.696
1,0.707
1,0.712
1,0.714
1,0.738
1,0.739
1,0.742
1,0.745
1,0.755
1,0.772
1,0.774
1,0.802
1,0.81
1,0.845
1,0.86
1,0.865
