"resp","rt"
0,0.442
0,0.468
0,0.489
0,0.511
0,0.512
1,0.314
1,0.316
1,0.323
1,0.331
1,0.342
1,0.346
1,0.348
1,0.349
1,0.35
1,0.351
1,0.351
1,0.352
1,0.354
1,0.359
1,0.36
1,0.365
1,0.366
1,0.368
1,0.369
1,0.372
1,0.375
1,0.377
1,0.379
1,0.38
1,0.381
1,0.382
1,0.384
1,0.384
1,0.384
1,0.387
1,0.389
1,0.389
1,0.392
1,0.392
1,0.393
1,0.394
1,0.395
1,0.395
1,0.397
1,0.397
1,0.4
1,0.402
1,0.405
1,0.408
1,0.411
1,0.411
1,0.411
1,0.412
1,0.412
1,0.414
1,0.414
1,0.414
1,0.415
1,0.415
1,0.417
1,0.417
1,0.418
1,0.419
1,0.421
1,0.421
1,0.421
1,0.421
1,0.422
1,0.424
1,0.426
1,0.426
1,0.429
1,0.431
1,0.432
1,0.434
1,0.435
1,0.436
1,0.437
1,0.44
1,0.44
1,0.441
1,0.443
1,0.444
1,0.444
1,0.445
1,0.446
1,0.448
1,0.449
1,0.45
1,0.451
1,0.451
1,0.453
1,0.455
1,0.456
1,0.456
1,0.456
1,0.456
1,0.456
1,0.457
1,0.457
1,0.458
1,0.458
1,0.458
1,0.458
1,0.46
1,0.462
1,0.464
1,0.464
1,0.466
1,0.467
1,0.467
1,0.467
1,0.47
1,0.47
1,0.472
1,0.473
1,0.474
1,0.474
1,0.474
1,0.48
1,0.482
1,0.482
1,0.483
1,0.486
1,0.487
1,0.488
1,0.488
1,0.489
1,0.49
1,0.492
1,0.494
1,0.494
1,0.495
1,0.497
1,0.498
1,0.5
1,0.501
1,0.502
1,0.505
1,0.507
1,0.508
1,0.512
1,0.512
1,0.512
1,0.512
1,0.512
1,0.514
1,0.514
1,0.516
1,0.517
1,0.518
1,0.519
1,0.519
1,0.52
1,0.521
1,0.523
1,0.525
1,0.527
1,0.532
1,0.535
1,0.536
1,0.537
1,0.538
1,0.539
1,0.541
1,0.543
1,0.543
1,0.545
1,0.545
1,0.545
1,0.548
1,0.55
1,0.552
1,0.553
1,0.56
1,0.563
1,0.563
1,0.569
1,0.57
1,0.575
1,0.581
1,0.582
1,0.587
1,0.594
1,0.595
1,0.598
1,0.606
1,0.618
1,0.624
1,0.628
1,0.638
1,0.639
1,0.644
1,0.647
1,0.649
1,0.656
1,0.692
1,0.695
