"resp","rt"
0,0.432
0,0.448
0,0.463
0,0.472
1,0.297
1,0.319
1,0.321
1,0.322
1,0.322
1,0.324
1,0.328
1,0.334
1,0.338
1,0.34
1,0.343
1,0.343
1,0.347
1,0.351
1,0.353
1,0.358
1,0.36
1,0.36
1,0.361
1,0.368
1,0.368
1,0.368
1,0.369
1,0.373
1,0.374
1,0.374
1,0.375
1,0.376
1,0.378
1,0.378
1,0.382
1,0.383
1,0.384
1,0.384
1,0.384
1,0.388
1,0.391
1,0.391
1,0.394
1,0.394
1,0.394
1,0.395
1,0.395
1,0.398
1,0.399
1,0.399
1,0.4
1,0.401
1,0.402
1,0.403
1,0.403
1,0.404
1,0.404
1,0.405
1,0.405
1,0.407
1,0.407
1,0.407
1,0.408
1,0.41
1,0.41
1,0.411
1,0.411
1,0.411
1,0.413
1,0.413
1,0.414
1,0.416
1,0.416
1,0.417
1,0.417
1,0.418
1,0.419
1,0.42
1,0.42
1,0.421
1,0.421
1,0.422
1,0.422
1,0.425
1,0.425
1,0.426
1,0.427
1,0.427
1,0.428
1,0.429
1,0.43
1,0.432
1,0.432
1,0.435
1,0.435
1,0.436
1,0.436
1,0.437
1,0.437
1,0.438
1,0.439
1,0.44
1,0.441
1,0.441
1,0.441
1,0.443
1,0.443
1,0.444
1,0.444
1,0.444
1,0.444
1,0.445
1,0.446
1,0.446
1,0.447
1,0.448
1,0.451
1,0.452
1,0.453
1,0.454
1,0.455
1,0.456
1,0.457
1,0.46
1,0.46
1,0.466
1,0.466
1,0.466
1,0.468
1,0.468
1,0.468
1,0.469
1,0.469
1,0.472
1,0.474
1,0.476
1,0.476
1,0.478
1,0.478
1,0.479
1,0.482
1,0.483
1,0.484
1,0.484
1,0.484
1,0.486
1,0.486
1,0.486
1,0.487
1,0.487
1,0.49
1,0.49
1,0.49
1,0.493
1,0.495
1,0.496
1,0.499
1,0.499
1,0.501
1,0.504
1,0.508
1,0.514
1,0.518
1,0.521
1,0.524
1,0.53
1,0.545
1,0.547
1,0.551
1,0.555
1,0.556
1,0.566
1,0.575
1,0.58
1,0.582
1,0.585
1,0.586
1,0.587
1,0.587
1,0.594
1,0.595
1,0.601
1,0.601
1,0.607
1,0.611
1,0.624
1,0.629
1,0.631
1,0.643
1,0.649
1,0.65
1,0.658
1,0.684
1,0.685
1,0.707
