"resp","rt"
0,0.512
1,0.356
1,0.357
1,0.357
1,0.364
1,0.371
1,0.373
1,0.374
1,0.375
1,0.376
1,0.377
1,0.378
1,0.379
1,0.382
1,0.387
1,0.387
1,0.39
1,0.397
1,0.398
1,0.399
1,0.4
1,0.4
1,0.401
1,0.402
1,0.405
1,0.405
1,0.405
1,0.407
1,0.409
1,0.409
1,0.409
1,0.411
1,0.412
1,0.412
1,0.412
1,0.413
1,0.415
1,0.415
1,0.416
1,0.417
1,0.421
1,0.421
1,0.422
1,0.424
1,0.424
1,0.424
1,0.425
1,0.426
1,0.426
1,0.426
1,0.426
1,0.427
1,0.427
1,0.428
1,0.428
1,0.428
1,0.429
1,0.433
1,0.434
1,0.434
1,0.436
1,0.437
1,0.438
1,0.438
1,0.439
1,0.44
1,0.44
1,0.441
1,0.442
1,0.443
1,0.443
1,0.445
1,0.446
1,0.447
1,0.447
1,0.448
1,0.448
1,0.449
1,0.449
1,0.45
1,0.45
1,0.45
1,0.451
1,0.451
1,0.451
1,0.452
1,0.452
1,0.453
1,0.453
1,0.454
1,0.455
1,0.455
1,0.456
1,0.457
1,0.457
1,0.458
1,0.459
1,0.459
1,0.46
1,0.46
1,0.46
1,0.46
1,0.461
1,0.461
1,0.462
1,0.464
1,0.465
1,0.465
1,0.465
1,0.467
1,0.468
1,0.468
1,0.469
1,0.469
1,0.469
1,0.471
1,0.471
1,0.472
1,0.472
1,0.474
1,0.475
1,0.477
1,0.477
1,0.477
1,0.481
1,0.482
1,0.482
1,0.482
1,0.483
1,0.483
1,0.483
1,0.483
1,0.484
1,0.484
1,0.484
1,0.487
1,0.488
1,0.49
1,0.493
1,0.493
1,0.493
1,0.493
1,0.494
1,0.497
1,0.497
1,0.497
1,0.5
1,0.5
1,0.5
1,0.5
1,0.501
1,0.501
1,0.502
1,0.505
1,0.506
1,0.507
1,0.507
1,0.508
1,0.509
1,0.513
1,0.513
1,0.516
1,0.518
1,0.521
1,0.522
1,0.525
1,0.526
1,0.527
1,0.53
1,0.532
1,0.533
1,0.535
1,0.538
1,0.538
1,0.539
1,0.541
1,0.543
1,0.544
1,0.545
1,0.548
1,0.55
1,0.551
1,0.556
1,0.558
1,0.559
1,0.56
1,0.566
1,0.567
1,0.568
1,0.586
1,0.589
1,0.591
1,0.596
1,0.599
1,0.599
1,0.617
1,0.617
1,0.618
1,0.621
