"resp","rt"
0,0.401
0,0.449
0,0.546
0,0.6
0,0.714
1,0.355
1,0.363
1,0.363
1,0.37
1,0.373
1,0.379
1,0.384
1,0.387
1,0.389
1,0.401
1,0.403
1,0.405
1,0.405
1,0.409
1,0.417
1,0.417
1,0.423
1,0.424
1,0.431
1,0.433
1,0.433
1,0.438
1,0.439
1,0.441
1,0.442
1,0.444
1,0.446
1,0.447
1,0.449
1,0.452
1,0.453
1,0.453
1,0.454
1,0.458
1,0.461
1,0.462
1,0.463
1,0.464
1,0.467
1,0.467
1,0.468
1,0.469
1,0.469
1,0.47
1,0.471
1,0.471
1,0.475
1,0.476
1,0.477
1,0.477
1,0.477
1,0.478
1,0.48
1,0.484
1,0.484
1,0.485
1,0.49
1,0.49
1,0.492
1,0.492
1,0.494
1,0.494
1,0.5
1,0.502
1,0.504
1,0.505
1,0.505
1,0.505
1,0.505
1,0.506
1,0.509
1,0.509
1,0.51
1,0.513
1,0.513
1,0.514
1,0.516
1,0.518
1,0.52
1,0.52
1,0.521
1,0.521
1,0.524
1,0.524
1,0.524
1,0.526
1,0.527
1,0.527
1,0.528
1,0.529
1,0.529
1,0.53
1,0.531
1,0.532
1,0.534
1,0.538
1,0.538
1,0.538
1,0.54
1,0.541
1,0.545
1,0.545
1,0.546
1,0.546
1,0.547
1,0.547
1,0.548
1,0.548
1,0.549
1,0.551
1,0.551
1,0.551
1,0.552
1,0.553
1,0.553
1,0.555
1,0.557
1,0.558
1,0.564
1,0.564
1,0.565
1,0.565
1,0.567
1,0.567
1,0.569
1,0.57
1,0.571
1,0.571
1,0.571
1,0.573
1,0.573
1,0.575
1,0.577
1,0.577
1,0.578
1,0.579
1,0.581
1,0.582
1,0.584
1,0.585
1,0.586
1,0.586
1,0.592
1,0.595
1,0.596
1,0.599
1,0.599
1,0.599
1,0.599
1,0.601
1,0.602
1,0.603
1,0.605
1,0.608
1,0.612
1,0.612
1,0.614
1,0.615
1,0.615
1,0.616
1,0.62
1,0.621
1,0.622
1,0.622
1,0.625
1,0.626
1,0.627
1,0.63
1,0.633
1,0.637
1,0.641
1,0.641
1,0.642
1,0.644
1,0.649
1,0.651
1,0.651
1,0.652
1,0.654
1,0.664
1,0.672
1,0.674
1,0.675
1,0.686
1,0.694
1,0.695
1,0.697
1,0.706
1,0.716
1,0.721
1,0.763
1,0.791
1,0.795
