"resp","rt"
0,0.358
0,0.361
0,0.375
0,0.38
0,0.391
0,0.476
0,1.068
0,1.374
0,1.457
1,0.308
1,0.308
1,0.314
1,0.317
1,0.323
1,0.325
1,0.329
1,0.334
1,0.335
1,0.336
1,0.34
1,0.34
1,0.345
1,0.345
1,0.347
1,0.348
1,0.348
1,0.35
1,0.351
1,0.352
1,0.354
1,0.354
1,0.356
1,0.357
1,0.357
1,0.358
1,0.359
1,0.359
1,0.36
1,0.36
1,0.361
1,0.361
1,0.363
1,0.363
1,0.364
1,0.365
1,0.365
1,0.365
1,0.367
1,0.367
1,0.368
1,0.368
1,0.369
1,0.37
1,0.37
1,0.371
1,0.373
1,0.373
1,0.374
1,0.374
1,0.374
1,0.375
1,0.375
1,0.375
1,0.375
1,0.376
1,0.376
1,0.377
1,0.377
1,0.38
1,0.381
1,0.382
1,0.382
1,0.382
1,0.384
1,0.385
1,0.386
1,0.386
1,0.387
1,0.389
1,0.39
1,0.391
1,0.391
1,0.392
1,0.393
1,0.393
1,0.394
1,0.394
1,0.394
1,0.394
1,0.395
1,0.395
1,0.396
1,0.398
1,0.398
1,0.398
1,0.399
1,0.399
1,0.4
1,0.4
1,0.4
1,0.402
1,0.402
1,0.403
1,0.404
1,0.404
1,0.405
1,0.405
1,0.408
1,0.409
1,0.41
1,0.411
1,0.411
1,0.412
1,0.412
1,0.414
1,0.415
1,0.416
1,0.416
1,0.416
1,0.416
1,0.417
1,0.418
1,0.419
1,0.419
1,0.42
1,0.42
1,0.422
1,0.422
1,0.423
1,0.424
1,0.426
1,0.428
1,0.429
1,0.43
1,0.433
1,0.435
1,0.435
1,0.439
1,0.439
1,0.439
1,0.441
1,0.442
1,0.442
1,0.442
1,0.446
1,0.446
1,0.45
1,0.451
1,0.452
1,0.455
1,0.456
1,0.459
1,0.461
1,0.465
1,0.467
1,0.473
1,0.475
1,0.482
1,0.483
1,0.489
1,0.491
1,0.493
1,0.496
1,0.502
1,0.503
1,0.507
1,0.51
1,0.511
1,0.513
1,0.515
1,0.516
1,0.522
1,0.528
1,0.53
1,0.53
1,0.531
1,0.543
1,0.545
1,0.56
1,0.58
1,0.584
1,0.585
1,0.589
1,0.656
1,0.662
1,0.673
1,0.729
1,0.73
1,0.815
1,1.379
1,1.411
1,1.475
1,1.809
1,1.915
