"resp","rt"
0,0.434
0,0.442
0,0.452
0,0.516
1,0.307
1,0.307
1,0.317
1,0.326
1,0.334
1,0.336
1,0.337
1,0.344
1,0.345
1,0.348
1,0.352
1,0.352
1,0.352
1,0.353
1,0.354
1,0.354
1,0.354
1,0.355
1,0.358
1,0.359
1,0.36
1,0.361
1,0.361
1,0.363
1,0.366
1,0.367
1,0.367
1,0.368
1,0.369
1,0.372
1,0.373
1,0.373
1,0.374
1,0.374
1,0.376
1,0.376
1,0.377
1,0.377
1,0.377
1,0.378
1,0.379
1,0.379
1,0.38
1,0.382
1,0.383
1,0.385
1,0.386
1,0.387
1,0.387
1,0.388
1,0.39
1,0.391
1,0.391
1,0.392
1,0.394
1,0.394
1,0.398
1,0.399
1,0.399
1,0.399
1,0.4
1,0.4
1,0.402
1,0.403
1,0.406
1,0.407
1,0.409
1,0.41
1,0.41
1,0.411
1,0.412
1,0.412
1,0.412
1,0.415
1,0.415
1,0.421
1,0.422
1,0.423
1,0.425
1,0.426
1,0.427
1,0.428
1,0.429
1,0.431
1,0.433
1,0.434
1,0.434
1,0.435
1,0.437
1,0.439
1,0.44
1,0.442
1,0.442
1,0.444
1,0.445
1,0.446
1,0.447
1,0.451
1,0.452
1,0.453
1,0.454
1,0.457
1,0.458
1,0.458
1,0.458
1,0.459
1,0.46
1,0.461
1,0.461
1,0.463
1,0.463
1,0.464
1,0.469
1,0.469
1,0.47
1,0.47
1,0.473
1,0.475
1,0.475
1,0.476
1,0.476
1,0.476
1,0.476
1,0.477
1,0.478
1,0.478
1,0.482
1,0.484
1,0.484
1,0.484
1,0.486
1,0.486
1,0.486
1,0.487
1,0.488
1,0.491
1,0.491
1,0.493
1,0.493
1,0.497
1,0.5
1,0.5
1,0.503
1,0.503
1,0.504
1,0.504
1,0.505
1,0.507
1,0.508
1,0.511
1,0.513
1,0.515
1,0.523
1,0.526
1,0.526
1,0.532
1,0.534
1,0.535
1,0.544
1,0.545
1,0.546
1,0.546
1,0.547
1,0.548
1,0.548
1,0.549
1,0.552
1,0.555
1,0.56
1,0.566
1,0.567
1,0.569
1,0.58
1,0.583
1,0.585
1,0.588
1,0.593
1,0.599
1,0.602
1,0.603
1,0.605
1,0.607
1,0.611
1,0.612
1,0.613
1,0.616
1,0.632
1,0.645
1,0.647
1,0.65
1,0.667
1,0.67
1,0.704
1,0.711
