"resp","rt"
1,0.305
1,0.309
1,0.31
1,0.321
1,0.322
1,0.328
1,0.332
1,0.333
1,0.335
1,0.336
1,0.338
1,0.345
1,0.352
1,0.353
1,0.361
1,0.365
1,0.369
1,0.369
1,0.37
1,0.37
1,0.37
1,0.37
1,0.372
1,0.373
1,0.375
1,0.379
1,0.379
1,0.38
1,0.381
1,0.381
1,0.381
1,0.384
1,0.385
1,0.385
1,0.385
1,0.387
1,0.388
1,0.389
1,0.39
1,0.39
1,0.39
1,0.393
1,0.397
1,0.398
1,0.4
1,0.4
1,0.4
1,0.4
1,0.4
1,0.401
1,0.401
1,0.401
1,0.402
1,0.404
1,0.406
1,0.407
1,0.408
1,0.409
1,0.409
1,0.409
1,0.413
1,0.413
1,0.414
1,0.415
1,0.417
1,0.418
1,0.418
1,0.42
1,0.422
1,0.423
1,0.426
1,0.427
1,0.428
1,0.429
1,0.429
1,0.43
1,0.432
1,0.436
1,0.437
1,0.438
1,0.438
1,0.44
1,0.44
1,0.441
1,0.442
1,0.443
1,0.446
1,0.447
1,0.45
1,0.452
1,0.453
1,0.461
1,0.463
1,0.463
1,0.464
1,0.464
1,0.465
1,0.466
1,0.467
1,0.467
1,0.468
1,0.469
1,0.472
1,0.472
1,0.473
1,0.474
1,0.474
1,0.475
1,0.476
1,0.478
1,0.478
1,0.478
1,0.479
1,0.482
1,0.487
1,0.487
1,0.489
1,0.49
1,0.491
1,0.491
1,0.492
1,0.493
1,0.493
1,0.494
1,0.495
1,0.496
1,0.499
1,0.5
1,0.503
1,0.506
1,0.509
1,0.509
1,0.51
1,0.511
1,0.511
1,0.511
1,0.512
1,0.513
1,0.514
1,0.515
1,0.516
1,0.516
1,0.519
1,0.521
1,0.522
1,0.526
1,0.529
1,0.53
1,0.534
1,0.536
1,0.539
1,0.541
1,0.542
1,0.545
1,0.546
1,0.554
1,0.555
1,0.555
1,0.556
1,0.556
1,0.557
1,0.563
1,0.563
1,0.563
1,0.565
1,0.567
1,0.568
1,0.575
1,0.575
1,0.576
1,0.577
1,0.577
1,0.579
1,0.583
1,0.584
1,0.588
1,0.591
1,0.598
1,0.598
1,0.599
1,0.599
1,0.601
1,0.603
1,0.604
1,0.604
1,0.605
1,0.61
1,0.613
1,0.616
1,0.619
1,0.62
1,0.636
1,0.661
1,0.669
1,0.676
1,0.694
1,0.703
1,0.72
1,0.734
