"resp","rt"
0,0.384
0,0.494
0,0.603
0,0.609
0,0.61
1,0.302
1,0.333
1,0.334
1,0.336
1,0.338
1,0.347
1,0.35
1,0.35
1,0.351
1,0.353
1,0.353
1,0.355
1,0.357
1,0.36
1,0.36
1,0.362
1,0.364
1,0.365
1,0.367
1,0.367
1,0.369
1,0.369
1,0.37
1,0.37
1,0.371
1,0.374
1,0.381
1,0.383
1,0.386
1,0.387
1,0.387
1,0.389
1,0.39
1,0.392
1,0.396
1,0.399
1,0.404
1,0.405
1,0.405
1,0.406
1,0.407
1,0.409
1,0.411
1,0.413
1,0.413
1,0.415
1,0.416
1,0.417
1,0.417
1,0.417
1,0.418
1,0.418
1,0.419
1,0.419
1,0.42
1,0.422
1,0.422
1,0.423
1,0.423
1,0.424
1,0.427
1,0.428
1,0.43
1,0.43
1,0.431
1,0.431
1,0.431
1,0.431
1,0.432
1,0.434
1,0.435
1,0.435
1,0.437
1,0.441
1,0.442
1,0.443
1,0.444
1,0.446
1,0.448
1,0.448
1,0.448
1,0.45
1,0.453
1,0.454
1,0.455
1,0.455
1,0.456
1,0.457
1,0.457
1,0.464
1,0.466
1,0.467
1,0.469
1,0.469
1,0.469
1,0.472
1,0.474
1,0.474
1,0.475
1,0.476
1,0.476
1,0.478
1,0.479
1,0.479
1,0.48
1,0.48
1,0.481
1,0.481
1,0.483
1,0.485
1,0.485
1,0.485
1,0.485
1,0.487
1,0.488
1,0.488
1,0.489
1,0.49
1,0.49
1,0.49
1,0.491
1,0.493
1,0.493
1,0.494
1,0.495
1,0.497
1,0.498
1,0.498
1,0.501
1,0.502
1,0.505
1,0.506
1,0.507
1,0.507
1,0.509
1,0.511
1,0.512
1,0.513
1,0.513
1,0.516
1,0.516
1,0.517
1,0.517
1,0.517
1,0.519
1,0.52
1,0.521
1,0.522
1,0.526
1,0.528
1,0.528
1,0.529
1,0.53
1,0.531
1,0.531
1,0.533
1,0.535
1,0.537
1,0.538
1,0.547
1,0.55
1,0.552
1,0.554
1,0.558
1,0.559
1,0.56
1,0.567
1,0.574
1,0.575
1,0.58
1,0.588
1,0.589
1,0.597
1,0.598
1,0.598
1,0.602
1,0.604
1,0.604
1,0.606
1,0.609
1,0.609
1,0.618
1,0.619
1,0.622
1,0.625
1,0.626
1,0.632
1,0.639
1,0.653
1,0.709
1,0.722
1,0.75
1,0.767
