"resp","rt"
0,0.335
0,0.523
1,0.269
1,0.291
1,0.291
1,0.294
1,0.299
1,0.299
1,0.303
1,0.304
1,0.304
1,0.304
1,0.306
1,0.307
1,0.307
1,0.308
1,0.308
1,0.311
1,0.311
1,0.312
1,0.313
1,0.313
1,0.313
1,0.315
1,0.315
1,0.315
1,0.315
1,0.316
1,0.317
1,0.318
1,0.319
1,0.319
1,0.32
1,0.32
1,0.32
1,0.32
1,0.321
1,0.321
1,0.322
1,0.323
1,0.324
1,0.324
1,0.325
1,0.325
1,0.325
1,0.325
1,0.326
1,0.326
1,0.326
1,0.326
1,0.327
1,0.328
1,0.329
1,0.33
1,0.332
1,0.333
1,0.338
1,0.339
1,0.341
1,0.341
1,0.342
1,0.342
1,0.342
1,0.342
1,0.342
1,0.343
1,0.343
1,0.343
1,0.343
1,0.344
1,0.344
1,0.344
1,0.344
1,0.344
1,0.345
1,0.345
1,0.346
1,0.346
1,0.347
1,0.349
1,0.349
1,0.349
1,0.352
1,0.353
1,0.353
1,0.353
1,0.355
1,0.355
1,0.355
1,0.355
1,0.356
1,0.356
1,0.36
1,0.36
1,0.361
1,0.361
1,0.362
1,0.362
1,0.364
1,0.364
1,0.364
1,0.365
1,0.365
1,0.365
1,0.366
1,0.366
1,0.366
1,0.367
1,0.368
1,0.368
1,0.368
1,0.371
1,0.371
1,0.371
1,0.371
1,0.372
1,0.372
1,0.372
1,0.374
1,0.377
1,0.378
1,0.378
1,0.379
1,0.379
1,0.38
1,0.383
1,0.383
1,0.385
1,0.386
1,0.388
1,0.389
1,0.39
1,0.391
1,0.392
1,0.393
1,0.394
1,0.394
1,0.394
1,0.4
1,0.4
1,0.401
1,0.403
1,0.403
1,0.406
1,0.408
1,0.409
1,0.409
1,0.41
1,0.41
1,0.411
1,0.412
1,0.413
1,0.418
1,0.419
1,0.421
1,0.425
1,0.431
1,0.433
1,0.433
1,0.434
1,0.434
1,0.435
1,0.437
1,0.437
1,0.438
1,0.44
1,0.443
1,0.444
1,0.444
1,0.445
1,0.448
1,0.448
1,0.45
1,0.451
1,0.454
1,0.465
1,0.467
1,0.473
1,0.475
1,0.479
1,0.484
1,0.485
1,0.487
1,0.488
1,0.492
1,0.503
1,0.511
1,0.512
1,0.521
1,0.529
1,0.536
1,0.543
1,0.546
1,0.555
1,0.582
1,0.612
