"resp","rt"
0,0.228
0,0.238
0,0.25
0,0.265
0,0.267
1,0.202
1,0.225
1,0.226
1,0.234
1,0.239
1,0.239
1,0.241
1,0.246
1,0.248
1,0.249
1,0.25
1,0.252
1,0.253
1,0.254
1,0.254
1,0.254
1,0.255
1,0.256
1,0.257
1,0.262
1,0.262
1,0.262
1,0.263
1,0.264
1,0.264
1,0.264
1,0.264
1,0.265
1,0.267
1,0.268
1,0.268
1,0.269
1,0.269
1,0.27
1,0.27
1,0.271
1,0.271
1,0.271
1,0.271
1,0.272
1,0.272
1,0.272
1,0.273
1,0.273
1,0.274
1,0.274
1,0.275
1,0.276
1,0.276
1,0.278
1,0.278
1,0.278
1,0.279
1,0.28
1,0.28
1,0.28
1,0.281
1,0.282
1,0.283
1,0.284
1,0.285
1,0.285
1,0.285
1,0.285
1,0.287
1,0.288
1,0.288
1,0.288
1,0.288
1,0.289
1,0.289
1,0.29
1,0.29
1,0.291
1,0.291
1,0.292
1,0.293
1,0.294
1,0.294
1,0.295
1,0.295
1,0.295
1,0.295
1,0.296
1,0.296
1,0.297
1,0.298
1,0.298
1,0.298
1,0.299
1,0.299
1,0.3
1,0.301
1,0.301
1,0.302
1,0.302
1,0.302
1,0.302
1,0.302
1,0.303
1,0.304
1,0.305
1,0.305
1,0.306
1,0.307
1,0.307
1,0.308
1,0.308
1,0.308
1,0.311
1,0.312
1,0.312
1,0.312
1,0.312
1,0.313
1,0.314
1,0.315
1,0.316
1,0.316
1,0.316
1,0.316
1,0.317
1,0.318
1,0.319
1,0.32
1,0.322
1,0.322
1,0.323
1,0.324
1,0.324
1,0.326
1,0.327
1,0.331
1,0.331
1,0.331
1,0.332
1,0.332
1,0.333
1,0.334
1,0.334
1,0.335
1,0.335
1,0.337
1,0.337
1,0.339
1,0.34
1,0.343
1,0.344
1,0.345
1,0.345
1,0.347
1,0.347
1,0.347
1,0.348
1,0.35
1,0.35
1,0.352
1,0.353
1,0.357
1,0.36
1,0.36
1,0.361
1,0.362
1,0.362
1,0.365
1,0.365
1,0.366
1,0.367
1,0.37
1,0.37
1,0.378
1,0.378
1,0.379
1,0.381
1,0.383
1,0.383
1,0.386
1,0.387
1,0.39
1,0.394
1,0.398
1,0.402
1,0.413
1,0.414
1,0.417
1,0.419
1,0.425
1,0.431
1,0.443
1,0.454
1,0.471
1,0.486
