"resp","rt"
0,0.285
0,0.305
0,0.309
0,0.32
0,0.339
1,0.234
1,0.235
1,0.241
1,0.247
1,0.248
1,0.252
1,0.255
1,0.26
1,0.261
1,0.261
1,0.262
1,0.264
1,0.266
1,0.272
1,0.273
1,0.274
1,0.275
1,0.278
1,0.279
1,0.279
1,0.281
1,0.282
1,0.283
1,0.283
1,0.284
1,0.286
1,0.286
1,0.286
1,0.287
1,0.288
1,0.289
1,0.29
1,0.29
1,0.291
1,0.291
1,0.291
1,0.292
1,0.295
1,0.296
1,0.297
1,0.299
1,0.299
1,0.299
1,0.299
1,0.299
1,0.299
1,0.299
1,0.299
1,0.3
1,0.302
1,0.303
1,0.304
1,0.305
1,0.309
1,0.31
1,0.311
1,0.311
1,0.311
1,0.312
1,0.313
1,0.313
1,0.313
1,0.316
1,0.316
1,0.318
1,0.318
1,0.319
1,0.32
1,0.32
1,0.32
1,0.32
1,0.323
1,0.324
1,0.324
1,0.325
1,0.325
1,0.326
1,0.327
1,0.327
1,0.328
1,0.328
1,0.329
1,0.329
1,0.33
1,0.33
1,0.331
1,0.331
1,0.332
1,0.333
1,0.334
1,0.334
1,0.334
1,0.336
1,0.337
1,0.337
1,0.342
1,0.342
1,0.343
1,0.344
1,0.344
1,0.344
1,0.345
1,0.346
1,0.347
1,0.349
1,0.349
1,0.351
1,0.351
1,0.352
1,0.352
1,0.352
1,0.353
1,0.354
1,0.354
1,0.354
1,0.356
1,0.358
1,0.358
1,0.358
1,0.358
1,0.359
1,0.36
1,0.361
1,0.361
1,0.363
1,0.364
1,0.365
1,0.367
1,0.367
1,0.368
1,0.37
1,0.371
1,0.372
1,0.372
1,0.373
1,0.374
1,0.376
1,0.376
1,0.378
1,0.378
1,0.381
1,0.381
1,0.382
1,0.384
1,0.384
1,0.385
1,0.386
1,0.386
1,0.387
1,0.387
1,0.39
1,0.392
1,0.396
1,0.397
1,0.397
1,0.398
1,0.399
1,0.4
1,0.4
1,0.403
1,0.408
1,0.409
1,0.41
1,0.411
1,0.413
1,0.413
1,0.417
1,0.419
1,0.421
1,0.428
1,0.429
1,0.431
1,0.432
1,0.439
1,0.442
1,0.443
1,0.462
1,0.466
1,0.469
1,0.469
1,0.47
1,0.47
1,0.486
1,0.51
1,0.518
1,0.56
1,0.576
1,0.577
1,0.599
1,0.605
1,0.621
1,0.622
1,0.623
1,0.839
