"resp","rt"
1,0.233
1,0.276
1,0.281
1,0.283
1,0.285
1,0.286
1,0.292
1,0.293
1,0.295
1,0.295
1,0.297
1,0.301
1,0.301
1,0.303
1,0.306
1,0.307
1,0.308
1,0.311
1,0.312
1,0.313
1,0.314
1,0.314
1,0.314
1,0.315
1,0.32
1,0.321
1,0.322
1,0.322
1,0.324
1,0.326
1,0.328
1,0.329
1,0.33
1,0.33
1,0.33
1,0.331
1,0.331
1,0.331
1,0.331
1,0.332
1,0.332
1,0.332
1,0.333
1,0.334
1,0.335
1,0.336
1,0.338
1,0.338
1,0.339
1,0.339
1,0.341
1,0.341
1,0.342
1,0.342
1,0.342
1,0.343
1,0.343
1,0.344
1,0.344
1,0.344
1,0.345
1,0.345
1,0.345
1,0.346
1,0.348
1,0.348
1,0.352
1,0.354
1,0.354
1,0.354
1,0.357
1,0.359
1,0.361
1,0.361
1,0.361
1,0.363
1,0.365
1,0.366
1,0.366
1,0.366
1,0.367
1,0.368
1,0.37
1,0.37
1,0.37
1,0.372
1,0.372
1,0.373
1,0.373
1,0.374
1,0.374
1,0.375
1,0.377
1,0.378
1,0.378
1,0.378
1,0.379
1,0.38
1,0.38
1,0.38
1,0.381
1,0.381
1,0.384
1,0.384
1,0.385
1,0.385
1,0.385
1,0.386
1,0.386
1,0.387
1,0.387
1,0.388
1,0.39
1,0.39
1,0.39
1,0.391
1,0.391
1,0.391
1,0.391
1,0.392
1,0.393
1,0.393
1,0.393
1,0.394
1,0.394
1,0.397
1,0.397
1,0.397
1,0.398
1,0.4
1,0.4
1,0.403
1,0.409
1,0.409
1,0.41
1,0.41
1,0.412
1,0.413
1,0.414
1,0.417
1,0.419
1,0.419
1,0.42
1,0.422
1,0.424
1,0.425
1,0.426
1,0.427
1,0.427
1,0.429
1,0.429
1,0.431
1,0.433
1,0.433
1,0.434
1,0.434
1,0.434
1,0.434
1,0.434
1,0.435
1,0.436
1,0.437
1,0.438
1,0.439
1,0.446
1,0.448
1,0.449
1,0.45
1,0.45
1,0.45
1,0.45
1,0.455
1,0.456
1,0.457
1,0.462
1,0.463
1,0.464
1,0.465
1,0.468
1,0.468
1,0.475
1,0.478
1,0.482
1,0.488
1,0.488
1,0.489
1,0.489
1,0.491
1,0.492
1,0.498
1,0.499
1,0.503
1,0.506
1,0.529
1,0.531
1,0.532
1,0.542
1,0.544
1,0.584
