"resp","rt"
1,0.241
1,0.25
1,0.26
1,0.262
1,0.264
1,0.265
1,0.268
1,0.269
1,0.274
1,0.28
1,0.286
1,0.286
1,0.286
1,0.289
1,0.289
1,0.29
1,0.293
1,0.294
1,0.294
1,0.295
1,0.297
1,0.298
1,0.298
1,0.302
1,0.302
1,0.305
1,0.306
1,0.306
1,0.306
1,0.307
1,0.308
1,0.31
1,0.31
1,0.31
1,0.31
1,0.31
1,0.311
1,0.311
1,0.312
1,0.313
1,0.313
1,0.314
1,0.315
1,0.316
1,0.316
1,0.318
1,0.318
1,0.321
1,0.321
1,0.323
1,0.323
1,0.326
1,0.326
1,0.327
1,0.327
1,0.327
1,0.328
1,0.328
1,0.33
1,0.33
1,0.331
1,0.332
1,0.333
1,0.335
1,0.338
1,0.338
1,0.34
1,0.342
1,0.342
1,0.342
1,0.342
1,0.345
1,0.345
1,0.346
1,0.347
1,0.347
1,0.347
1,0.348
1,0.349
1,0.35
1,0.35
1,0.352
1,0.352
1,0.353
1,0.353
1,0.355
1,0.356
1,0.356
1,0.358
1,0.358
1,0.361
1,0.361
1,0.362
1,0.363
1,0.364
1,0.365
1,0.365
1,0.365
1,0.365
1,0.366
1,0.367
1,0.37
1,0.37
1,0.371
1,0.371
1,0.371
1,0.371
1,0.372
1,0.373
1,0.374
1,0.375
1,0.375
1,0.378
1,0.378
1,0.378
1,0.378
1,0.379
1,0.38
1,0.38
1,0.38
1,0.381
1,0.381
1,0.382
1,0.382
1,0.383
1,0.384
1,0.384
1,0.386
1,0.387
1,0.388
1,0.388
1,0.389
1,0.39
1,0.392
1,0.392
1,0.393
1,0.394
1,0.394
1,0.394
1,0.394
1,0.395
1,0.396
1,0.4
1,0.4
1,0.4
1,0.4
1,0.401
1,0.402
1,0.402
1,0.403
1,0.403
1,0.406
1,0.406
1,0.408
1,0.41
1,0.412
1,0.413
1,0.414
1,0.418
1,0.423
1,0.423
1,0.424
1,0.427
1,0.429
1,0.429
1,0.431
1,0.431
1,0.431
1,0.432
1,0.433
1,0.436
1,0.437
1,0.437
1,0.438
1,0.44
1,0.443
1,0.448
1,0.451
1,0.457
1,0.457
1,0.46
1,0.463
1,0.464
1,0.467
1,0.47
1,0.478
1,0.484
1,0.489
1,0.49
1,0.496
1,0.506
1,0.514
1,0.522
1,0.538
1,0.568
1,0.569
1,0.578
