"resp","rt"
1,0.275
1,0.276
1,0.282
1,0.287
1,0.288
1,0.293
1,0.296
1,0.299
1,0.301
1,0.301
1,0.301
1,0.303
1,0.303
1,0.304
1,0.308
1,0.308
1,0.309
1,0.31
1,0.31
1,0.31
1,0.31
1,0.311
1,0.311
1,0.311
1,0.312
1,0.314
1,0.316
1,0.316
1,0.316
1,0.317
1,0.317
1,0.317
1,0.319
1,0.319
1,0.32
1,0.321
1,0.321
1,0.323
1,0.326
1,0.326
1,0.326
1,0.327
1,0.329
1,0.33
1,0.332
1,0.333
1,0.336
1,0.337
1,0.337
1,0.339
1,0.341
1,0.345
1,0.347
1,0.347
1,0.348
1,0.349
1,0.351
1,0.352
1,0.353
1,0.354
1,0.355
1,0.356
1,0.356
1,0.356
1,0.358
1,0.358
1,0.359
1,0.359
1,0.359
1,0.36
1,0.361
1,0.363
1,0.365
1,0.365
1,0.365
1,0.367
1,0.368
1,0.369
1,0.37
1,0.37
1,0.372
1,0.373
1,0.373
1,0.373
1,0.374
1,0.374
1,0.374
1,0.374
1,0.374
1,0.376
1,0.377
1,0.377
1,0.379
1,0.379
1,0.381
1,0.382
1,0.382
1,0.383
1,0.383
1,0.383
1,0.384
1,0.385
1,0.385
1,0.386
1,0.386
1,0.387
1,0.388
1,0.388
1,0.389
1,0.389
1,0.389
1,0.39
1,0.39
1,0.39
1,0.393
1,0.395
1,0.395
1,0.396
1,0.396
1,0.397
1,0.398
1,0.399
1,0.402
1,0.403
1,0.403
1,0.403
1,0.403
1,0.405
1,0.405
1,0.405
1,0.406
1,0.406
1,0.406
1,0.41
1,0.411
1,0.412
1,0.414
1,0.414
1,0.414
1,0.414
1,0.415
1,0.418
1,0.422
1,0.424
1,0.425
1,0.427
1,0.428
1,0.432
1,0.432
1,0.434
1,0.434
1,0.434
1,0.435
1,0.435
1,0.437
1,0.439
1,0.442
1,0.442
1,0.443
1,0.446
1,0.447
1,0.448
1,0.449
1,0.451
1,0.452
1,0.452
1,0.453
1,0.453
1,0.46
1,0.461
1,0.463
1,0.464
1,0.468
1,0.475
1,0.479
1,0.486
1,0.487
1,0.49
1,0.491
1,0.493
1,0.494
1,0.494
1,0.498
1,0.506
1,0.51
1,0.512
1,0.521
1,0.521
1,0.543
1,0.556
1,0.56
1,0.574
1,0.578
1,0.578
1,0.586
1,0.614
1,0.638
1,0.643
