"resp","rt"
0,0.347
0,0.417
0,0.577
0,2.566
0,4.903
1,0.223
1,0.244
1,0.253
1,0.259
1,0.261
1,0.261
1,0.263
1,0.263
1,0.265
1,0.266
1,0.268
1,0.268
1,0.271
1,0.275
1,0.275
1,0.276
1,0.278
1,0.278
1,0.279
1,0.282
1,0.283
1,0.283
1,0.283
1,0.283
1,0.288
1,0.288
1,0.289
1,0.29
1,0.29
1,0.291
1,0.294
1,0.294
1,0.299
1,0.301
1,0.305
1,0.305
1,0.309
1,0.309
1,0.309
1,0.31
1,0.312
1,0.313
1,0.313
1,0.314
1,0.318
1,0.319
1,0.319
1,0.321
1,0.322
1,0.324
1,0.324
1,0.325
1,0.327
1,0.327
1,0.328
1,0.328
1,0.329
1,0.33
1,0.331
1,0.332
1,0.334
1,0.335
1,0.337
1,0.337
1,0.338
1,0.339
1,0.342
1,0.345
1,0.347
1,0.348
1,0.354
1,0.355
1,0.356
1,0.357
1,0.358
1,0.361
1,0.361
1,0.362
1,0.362
1,0.364
1,0.364
1,0.366
1,0.366
1,0.369
1,0.372
1,0.372
1,0.373
1,0.376
1,0.38
1,0.384
1,0.387
1,0.387
1,0.391
1,0.392
1,0.393
1,0.394
1,0.397
1,0.398
1,0.398
1,0.399
1,0.401
1,0.402
1,0.403
1,0.405
1,0.408
1,0.409
1,0.411
1,0.411
1,0.414
1,0.415
1,0.417
1,0.418
1,0.42
1,0.424
1,0.431
1,0.435
1,0.436
1,0.438
1,0.444
1,0.446
1,0.447
1,0.447
1,0.453
1,0.453
1,0.454
1,0.462
1,0.469
1,0.472
1,0.475
1,0.478
1,0.486
1,0.488
1,0.489
1,0.491
1,0.491
1,0.491
1,0.5
1,0.502
1,0.504
1,0.505
1,0.505
1,0.505
1,0.508
1,0.514
1,0.516
1,0.517
1,0.522
1,0.523
1,0.524
1,0.527
1,0.532
1,0.535
1,0.537
1,0.544
1,0.546
1,0.55
1,0.552
1,0.56
1,0.567
1,0.574
1,0.576
1,0.58
1,0.583
1,0.592
1,0.594
1,0.595
1,0.598
1,0.622
1,0.634
1,0.635
1,0.64
1,0.641
1,0.647
1,0.656
1,0.66
1,0.664
1,0.717
1,0.752
1,0.773
1,0.808
1,0.816
1,0.823
1,0.849
1,0.905
1,1.111
1,1.225
1,1.48
1,1.911
1,2.594
1,2.827
1,2.853
1,2.907
1,3.122
1,4.15
