"resp","rt"
1,0.258
1,0.271
1,0.274
1,0.274
1,0.282
1,0.283
1,0.287
1,0.287
1,0.292
1,0.296
1,0.297
1,0.298
1,0.3
1,0.3
1,0.301
1,0.304
1,0.306
1,0.308
1,0.31
1,0.31
1,0.311
1,0.314
1,0.314
1,0.314
1,0.315
1,0.316
1,0.318
1,0.318
1,0.319
1,0.319
1,0.321
1,0.323
1,0.324
1,0.324
1,0.326
1,0.327
1,0.327
1,0.327
1,0.328
1,0.328
1,0.328
1,0.328
1,0.329
1,0.329
1,0.33
1,0.332
1,0.332
1,0.333
1,0.333
1,0.335
1,0.336
1,0.337
1,0.339
1,0.34
1,0.34
1,0.34
1,0.341
1,0.341
1,0.343
1,0.344
1,0.345
1,0.345
1,0.345
1,0.346
1,0.347
1,0.347
1,0.348
1,0.348
1,0.348
1,0.349
1,0.349
1,0.35
1,0.351
1,0.351
1,0.352
1,0.354
1,0.355
1,0.355
1,0.356
1,0.356
1,0.358
1,0.361
1,0.363
1,0.363
1,0.364
1,0.365
1,0.365
1,0.367
1,0.368
1,0.37
1,0.37
1,0.37
1,0.37
1,0.371
1,0.373
1,0.373
1,0.375
1,0.377
1,0.377
1,0.379
1,0.38
1,0.381
1,0.381
1,0.384
1,0.384
1,0.385
1,0.387
1,0.387
1,0.389
1,0.389
1,0.39
1,0.391
1,0.391
1,0.392
1,0.396
1,0.397
1,0.398
1,0.398
1,0.4
1,0.4
1,0.402
1,0.405
1,0.407
1,0.409
1,0.412
1,0.413
1,0.414
1,0.416
1,0.416
1,0.417
1,0.417
1,0.417
1,0.417
1,0.418
1,0.418
1,0.418
1,0.419
1,0.419
1,0.419
1,0.42
1,0.42
1,0.421
1,0.423
1,0.426
1,0.428
1,0.428
1,0.428
1,0.429
1,0.43
1,0.43
1,0.431
1,0.431
1,0.431
1,0.434
1,0.435
1,0.437
1,0.437
1,0.437
1,0.44
1,0.442
1,0.444
1,0.445
1,0.451
1,0.452
1,0.454
1,0.454
1,0.455
1,0.456
1,0.457
1,0.457
1,0.458
1,0.458
1,0.463
1,0.464
1,0.466
1,0.472
1,0.476
1,0.481
1,0.481
1,0.481
1,0.482
1,0.485
1,0.487
1,0.488
1,0.488
1,0.49
1,0.49
1,0.494
1,0.495
1,0.502
1,0.505
1,0.507
1,0.509
1,0.527
1,0.535
1,0.542
1,0.546
1,0.571
1,0.577
