"resp","rt"
1,0.283
1,0.288
1,0.308
1,0.313
1,0.314
1,0.32
1,0.321
1,0.322
1,0.322
1,0.323
1,0.324
1,0.324
1,0.326
1,0.327
1,0.328
1,0.333
1,0.334
1,0.334
1,0.335
1,0.336
1,0.338
1,0.338
1,0.338
1,0.339
1,0.34
1,0.342
1,0.343
1,0.343
1,0.343
1,0.343
1,0.343
1,0.345
1,0.346
1,0.347
1,0.348
1,0.348
1,0.348
1,0.35
1,0.351
1,0.353
1,0.353
1,0.354
1,0.354
1,0.355
1,0.355
1,0.356
1,0.358
1,0.359
1,0.36
1,0.362
1,0.364
1,0.365
1,0.365
1,0.365
1,0.365
1,0.366
1,0.367
1,0.367
1,0.368
1,0.369
1,0.371
1,0.371
1,0.371
1,0.372
1,0.374
1,0.374
1,0.375
1,0.376
1,0.376
1,0.376
1,0.377
1,0.377
1,0.379
1,0.381
1,0.381
1,0.382
1,0.383
1,0.383
1,0.384
1,0.384
1,0.385
1,0.387
1,0.388
1,0.388
1,0.39
1,0.391
1,0.391
1,0.393
1,0.396
1,0.397
1,0.397
1,0.398
1,0.399
1,0.399
1,0.4
1,0.4
1,0.401
1,0.401
1,0.401
1,0.404
1,0.405
1,0.405
1,0.406
1,0.406
1,0.408
1,0.412
1,0.414
1,0.414
1,0.415
1,0.417
1,0.418
1,0.421
1,0.421
1,0.423
1,0.424
1,0.425
1,0.426
1,0.426
1,0.427
1,0.427
1,0.428
1,0.43
1,0.432
1,0.433
1,0.433
1,0.434
1,0.435
1,0.437
1,0.438
1,0.44
1,0.441
1,0.443
1,0.444
1,0.444
1,0.446
1,0.446
1,0.448
1,0.448
1,0.45
1,0.451
1,0.451
1,0.452
1,0.453
1,0.457
1,0.458
1,0.458
1,0.459
1,0.461
1,0.464
1,0.464
1,0.466
1,0.467
1,0.468
1,0.468
1,0.474
1,0.474
1,0.479
1,0.481
1,0.482
1,0.486
1,0.489
1,0.491
1,0.492
1,0.498
1,0.499
1,0.504
1,0.507
1,0.511
1,0.512
1,0.512
1,0.512
1,0.513
1,0.517
1,0.524
1,0.537
1,0.553
1,0.556
1,0.558
1,0.559
1,0.561
1,0.565
1,0.583
1,0.587
1,0.589
1,0.589
1,0.599
1,0.61
1,0.615
1,0.62
1,0.621
1,0.635
1,0.641
1,0.657
1,0.669
1,0.676
1,0.697
