"resp","rt"
1,0.274
1,0.29
1,0.293
1,0.297
1,0.297
1,0.298
1,0.299
1,0.299
1,0.301
1,0.301
1,0.302
1,0.312
1,0.313
1,0.315
1,0.317
1,0.318
1,0.321
1,0.321
1,0.321
1,0.321
1,0.323
1,0.323
1,0.323
1,0.323
1,0.324
1,0.326
1,0.326
1,0.328
1,0.329
1,0.329
1,0.332
1,0.334
1,0.334
1,0.335
1,0.337
1,0.338
1,0.34
1,0.34
1,0.34
1,0.341
1,0.342
1,0.344
1,0.344
1,0.347
1,0.348
1,0.349
1,0.349
1,0.349
1,0.349
1,0.351
1,0.351
1,0.353
1,0.354
1,0.355
1,0.355
1,0.356
1,0.357
1,0.357
1,0.358
1,0.358
1,0.358
1,0.358
1,0.361
1,0.362
1,0.363
1,0.363
1,0.364
1,0.364
1,0.365
1,0.365
1,0.366
1,0.366
1,0.367
1,0.368
1,0.37
1,0.37
1,0.371
1,0.373
1,0.373
1,0.374
1,0.374
1,0.375
1,0.376
1,0.376
1,0.376
1,0.38
1,0.381
1,0.381
1,0.382
1,0.382
1,0.383
1,0.384
1,0.385
1,0.385
1,0.386
1,0.387
1,0.391
1,0.392
1,0.393
1,0.395
1,0.396
1,0.396
1,0.396
1,0.397
1,0.399
1,0.399
1,0.4
1,0.4
1,0.401
1,0.402
1,0.402
1,0.403
1,0.404
1,0.406
1,0.408
1,0.409
1,0.409
1,0.41
1,0.412
1,0.413
1,0.414
1,0.415
1,0.416
1,0.417
1,0.42
1,0.423
1,0.424
1,0.426
1,0.426
1,0.426
1,0.426
1,0.427
1,0.427
1,0.428
1,0.428
1,0.429
1,0.43
1,0.43
1,0.432
1,0.433
1,0.435
1,0.435
1,0.435
1,0.435
1,0.438
1,0.439
1,0.439
1,0.445
1,0.446
1,0.447
1,0.447
1,0.448
1,0.452
1,0.457
1,0.458
1,0.463
1,0.464
1,0.465
1,0.467
1,0.471
1,0.472
1,0.478
1,0.478
1,0.48
1,0.481
1,0.482
1,0.486
1,0.494
1,0.495
1,0.499
1,0.502
1,0.503
1,0.504
1,0.506
1,0.507
1,0.517
1,0.535
1,0.536
1,0.537
1,0.557
1,0.562
1,0.57
1,0.57
1,0.572
1,0.574
1,0.582
1,0.587
1,0.594
1,0.609
1,0.63
1,0.659
1,0.663
1,0.695
1,0.706
1,0.717
1,0.769
1,0.806
